Date,Sitename,LocationName,LocationGroup,Weekday,BRCYear,BRCQuarter,BRCMonthName,BRCWeek,InCount,OutCount,TotalCount,BusinessInCount,BusinessOutCount,BusinessTotalCount,FactoredInCount,FactoredOutCount,FactoredTotalCount
06/01/2017,Leeds,Commercial Street at Barratts,,Friday,2017,1,January,1,170,0,170,0,0,0,170,0,170
06/01/2017,Leeds,Headrow,,Friday,2017,1,January,1,125,0,125,0,0,0,125,0,125
06/01/2017,Leeds,"Dortmund Square	",,Friday,2017,1,January,1,99,0,99,0,0,0,99,0,99
06/01/2017,Leeds,Albion Street South,,Friday,2017,1,January,1,150,0,150,0,0,0,150,0,150
06/01/2017,Leeds,Albion Street North,,Friday,2017,1,January,1,100,0,100,0,0,0,100,0,100
07/01/2017,Leeds,Briggate,,Saturday,2017,1,January,1,451,0,451,0,0,0,451,0,451
07/01/2017,Leeds,"Briggate at McDonalds	",,Saturday,2017,1,January,1,131,149,280,0,0,0,131,149,280
07/01/2017,Leeds,Commercial Street at Sharps,,Saturday,2017,1,January,1,96,0,96,0,0,0,96,0,96
07/01/2017,Leeds,Commercial Street at Barratts,,Saturday,2017,1,January,1,127,0,127,0,0,0,127,0,127
07/01/2017,Leeds,Headrow,,Saturday,2017,1,January,1,67,0,67,0,0,0,67,0,67
07/01/2017,Leeds,"Dortmund Square	",,Saturday,2017,1,January,1,125,0,125,0,0,0,125,0,125
07/01/2017,Leeds,Albion Street South,,Saturday,2017,1,January,1,165,0,165,0,0,0,165,0,165
07/01/2017,Leeds,Albion Street North,,Saturday,2017,1,January,1,182,0,182,0,0,0,182,0,182
07/01/2017,Leeds,Briggate,,Saturday,2017,1,January,1,356,0,356,0,0,0,356,0,356
07/01/2017,Leeds,"Briggate at McDonalds	",,Saturday,2017,1,January,1,110,98,208,0,0,0,110,98,208
07/01/2017,Leeds,Commercial Street at Sharps,,Saturday,2017,1,January,1,45,0,45,0,0,0,45,0,45
07/01/2017,Leeds,Commercial Street at Barratts,,Saturday,2017,1,January,1,38,0,38,0,0,0,38,0,38
07/01/2017,Leeds,Headrow,,Saturday,2017,1,January,1,70,0,70,0,0,0,70,0,70
07/01/2017,Leeds,"Dortmund Square	",,Saturday,2017,1,January,1,99,0,99,0,0,0,99,0,99
07/01/2017,Leeds,Albion Street South,,Saturday,2017,1,January,1,165,0,165,0,0,0,165,0,165
07/01/2017,Leeds,Albion Street North,,Saturday,2017,1,January,1,180,0,180,0,0,0,180,0,180
07/01/2017,Leeds,Briggate,,Saturday,2017,1,January,1,325,0,325,0,0,0,325,0,325
07/01/2017,Leeds,"Briggate at McDonalds	",,Saturday,2017,1,January,1,96,121,217,0,0,0,96,121,217
07/01/2017,Leeds,Commercial Street at Sharps,,Saturday,2017,1,January,1,14,0,14,0,0,0,14,0,14
07/01/2017,Leeds,Commercial Street at Barratts,,Saturday,2017,1,January,1,6,0,6,0,0,0,6,0,6
07/01/2017,Leeds,Headrow,,Saturday,2017,1,January,1,57,0,57,0,0,0,57,0,57
07/01/2017,Leeds,"Dortmund Square	",,Saturday,2017,1,January,1,86,0,86,0,0,0,86,0,86
07/01/2017,Leeds,Albion Street South,,Saturday,2017,1,January,1,150,0,150,0,0,0,150,0,150
07/01/2017,Leeds,Albion Street North,,Saturday,2017,1,January,1,255,0,255,0,0,0,255,0,255
07/01/2017,Leeds,Briggate,,Saturday,2017,1,January,1,178,0,178,0,0,0,178,0,178
07/01/2017,Leeds,"Briggate at McDonalds	",,Saturday,2017,1,January,1,39,54,93,0,0,0,39,54,93
07/01/2017,Leeds,Commercial Street at Sharps,,Saturday,2017,1,January,1,4,0,4,0,0,0,4,0,4
07/01/2017,Leeds,Commercial Street at Barratts,,Saturday,2017,1,January,1,6,0,6,0,0,0,6,0,6
07/01/2017,Leeds,Headrow,,Saturday,2017,1,January,1,37,0,37,0,0,0,37,0,37
07/01/2017,Leeds,"Dortmund Square	",,Saturday,2017,1,January,1,68,0,68,0,0,0,68,0,68
07/01/2017,Leeds,Albion Street South,,Saturday,2017,1,January,1,81,0,81,0,0,0,81,0,81
07/01/2017,Leeds,Albion Street North,,Saturday,2017,1,January,1,212,0,212,0,0,0,212,0,212
07/01/2017,Leeds,Briggate,,Saturday,2017,1,January,1,114,0,114,0,0,0,114,0,114
07/01/2017,Leeds,"Briggate at McDonalds	",,Saturday,2017,1,January,1,37,53,90,0,0,0,37,53,90
07/01/2017,Leeds,Commercial Street at Sharps,,Saturday,2017,1,January,1,15,0,15,0,0,0,15,0,15
07/01/2017,Leeds,Commercial Street at Barratts,,Saturday,2017,1,January,1,0,0,0,0,0,0,0,0,0
07/01/2017,Leeds,Headrow,,Saturday,2017,1,January,1,26,0,26,0,0,0,26,0,26
07/01/2017,Leeds,"Dortmund Square	",,Saturday,2017,1,January,1,52,0,52,0,0,0,52,0,52
07/01/2017,Leeds,Albion Street South,,Saturday,2017,1,January,1,16,0,16,0,0,0,16,0,16
07/01/2017,Leeds,Albion Street North,,Saturday,2017,1,January,1,195,0,195,0,0,0,195,0,195
07/01/2017,Leeds,Briggate,,Saturday,2017,1,January,1,95,0,95,0,0,0,95,0,95
07/01/2017,Leeds,"Briggate at McDonalds	",,Saturday,2017,1,January,1,31,33,64,0,0,0,31,33,64
07/01/2017,Leeds,Commercial Street at Sharps,,Saturday,2017,1,January,1,26,0,26,0,0,0,26,0,26
07/01/2017,Leeds,Commercial Street at Barratts,,Saturday,2017,1,January,1,0,0,0,0,0,0,0,0,0
07/01/2017,Leeds,Headrow,,Saturday,2017,1,January,1,29,0,29,0,0,0,29,0,29
07/01/2017,Leeds,"Dortmund Square	",,Saturday,2017,1,January,1,27,0,27,0,0,0,27,0,27
07/01/2017,Leeds,Albion Street South,,Saturday,2017,1,January,1,21,0,21,0,0,0,21,0,21
07/01/2017,Leeds,Albion Street North,,Saturday,2017,1,January,1,86,0,86,0,0,0,86,0,86
07/01/2017,Leeds,Briggate,,Saturday,2017,1,January,1,217,0,217,0,0,0,217,0,217
07/01/2017,Leeds,"Briggate at McDonalds	",,Saturday,2017,1,January,1,82,47,129,0,0,0,82,47,129
07/01/2017,Leeds,Commercial Street at Sharps,,Saturday,2017,1,January,1,63,0,63,0,0,0,63,0,63
07/01/2017,Leeds,Commercial Street at Barratts,,Saturday,2017,1,January,1,6,0,6,0,0,0,6,0,6
07/01/2017,Leeds,Headrow,,Saturday,2017,1,January,1,60,0,60,0,0,0,60,0,60
07/01/2017,Leeds,"Dortmund Square	",,Saturday,2017,1,January,1,44,0,44,0,0,0,44,0,44
07/01/2017,Leeds,Albion Street South,,Saturday,2017,1,January,1,5,0,5,0,0,0,5,0,5
07/01/2017,Leeds,Albion Street North,,Saturday,2017,1,January,1,79,0,79,0,0,0,79,0,79
07/01/2017,Leeds,Briggate,,Saturday,2017,1,January,1,201,0,201,0,0,0,201,0,201
07/01/2017,Leeds,"Briggate at McDonalds	",,Saturday,2017,1,January,1,115,46,161,0,0,0,115,46,161
07/01/2017,Leeds,Commercial Street at Sharps,,Saturday,2017,1,January,1,113,0,113,0,0,0,113,0,113
07/01/2017,Leeds,Commercial Street at Barratts,,Saturday,2017,1,January,1,48,0,48,0,0,0,48,0,48
07/01/2017,Leeds,Headrow,,Saturday,2017,1,January,1,91,0,91,0,0,0,91,0,91
07/01/2017,Leeds,"Dortmund Square	",,Saturday,2017,1,January,1,73,0,73,0,0,0,73,0,73
07/01/2017,Leeds,Albion Street South,,Saturday,2017,1,January,1,36,0,36,0,0,0,36,0,36
07/01/2017,Leeds,Albion Street North,,Saturday,2017,1,January,1,46,0,46,0,0,0,46,0,46
07/01/2017,Leeds,Briggate,,Saturday,2017,1,January,1,572,0,572,0,0,0,572,0,572
07/01/2017,Leeds,"Briggate at McDonalds	",,Saturday,2017,1,January,1,307,130,437,0,0,0,307,130,437
07/01/2017,Leeds,Commercial Street at Sharps,,Saturday,2017,1,January,1,283,0,283,0,0,0,283,0,283
07/01/2017,Leeds,Commercial Street at Barratts,,Saturday,2017,1,January,1,243,0,243,0,0,0,243,0,243
07/01/2017,Leeds,Headrow,,Saturday,2017,1,January,1,310,0,310,0,0,0,310,0,310
07/01/2017,Leeds,"Dortmund Square	",,Saturday,2017,1,January,1,205,0,205,0,0,0,205,0,205
07/01/2017,Leeds,Albion Street South,,Saturday,2017,1,January,1,150,0,150,0,0,0,150,0,150
07/01/2017,Leeds,Albion Street North,,Saturday,2017,1,January,1,125,0,125,0,0,0,125,0,125
07/01/2017,Leeds,Briggate,,Saturday,2017,1,January,1,1296,0,1296,0,0,0,1296,0,1296
07/01/2017,Leeds,"Briggate at McDonalds	",,Saturday,2017,1,January,1,579,375,954,0,0,0,579,375,954
07/01/2017,Leeds,Commercial Street at Sharps,,Saturday,2017,1,January,1,905,0,905,0,0,0,905,0,905
07/01/2017,Leeds,Commercial Street at Barratts,,Saturday,2017,1,January,1,753,0,753,0,0,0,753,0,753
07/01/2017,Leeds,Headrow,,Saturday,2017,1,January,1,640,0,640,0,0,0,640,0,640
07/01/2017,Leeds,"Dortmund Square	",,Saturday,2017,1,January,1,575,0,575,0,0,0,575,0,575
07/01/2017,Leeds,Albion Street South,,Saturday,2017,1,January,1,565,0,565,0,0,0,565,0,565
07/01/2017,Leeds,Albion Street North,,Saturday,2017,1,January,1,546,0,546,0,0,0,546,0,546
07/01/2017,Leeds,Briggate,,Saturday,2017,1,January,1,2398,0,2398,0,0,0,2398,0,2398
07/01/2017,Leeds,"Briggate at McDonalds	",,Saturday,2017,1,January,1,844,686,1530,0,0,0,844,686,1530
07/01/2017,Leeds,Commercial Street at Sharps,,Saturday,2017,1,January,1,1724,0,1724,0,0,0,1724,0,1724
07/01/2017,Leeds,Commercial Street at Barratts,,Saturday,2017,1,January,1,1588,0,1588,0,0,0,1588,0,1588
07/01/2017,Leeds,Headrow,,Saturday,2017,1,January,1,1139,0,1139,0,0,0,1139,0,1139
07/01/2017,Leeds,"Dortmund Square	",,Saturday,2017,1,January,1,1130,0,1130,0,0,0,1130,0,1130
07/01/2017,Leeds,Albion Street South,,Saturday,2017,1,January,1,1366,0,1366,0,0,0,1366,0,1366
07/01/2017,Leeds,Albion Street North,,Saturday,2017,1,January,1,1099,0,1099,0,0,0,1099,0,1099
07/01/2017,Leeds,Briggate,,Saturday,2017,1,January,1,3803,0,3803,0,0,0,3803,0,3803
07/01/2017,Leeds,"Briggate at McDonalds	",,Saturday,2017,1,January,1,1187,1024,2211,0,0,0,1187,1024,2211
07/01/2017,Leeds,Commercial Street at Sharps,,Saturday,2017,1,January,1,2967,0,2967,0,0,0,2967,0,2967
07/01/2017,Leeds,Commercial Street at Barratts,,Saturday,2017,1,January,1,2597,0,2597,0,0,0,2597,0,2597
07/01/2017,Leeds,Headrow,,Saturday,2017,1,January,1,1741,0,1741,0,0,0,1741,0,1741
07/01/2017,Leeds,"Dortmund Square	",,Saturday,2017,1,January,1,1675,0,1675,0,0,0,1675,0,1675
07/01/2017,Leeds,Albion Street South,,Saturday,2017,1,January,1,2376,0,2376,0,0,0,2376,0,2376
07/01/2017,Leeds,Albion Street North,,Saturday,2017,1,January,1,1700,0,1700,0,0,0,1700,0,1700
07/01/2017,Leeds,Briggate,,Saturday,2017,1,January,1,5050,0,5050,0,0,0,5050,0,5050
07/01/2017,Leeds,"Briggate at McDonalds	",,Saturday,2017,1,January,1,1582,1440,3022,0,0,0,1582,1440,3022
07/01/2017,Leeds,Commercial Street at Sharps,,Saturday,2017,1,January,1,3583,0,3583,0,0,0,3583,0,3583
07/01/2017,Leeds,Commercial Street at Barratts,,Saturday,2017,1,January,1,3595,0,3595,0,0,0,3595,0,3595
07/01/2017,Leeds,Headrow,,Saturday,2017,1,January,1,2087,0,2087,0,0,0,2087,0,2087
07/01/2017,Leeds,"Dortmund Square	",,Saturday,2017,1,January,1,2102,0,2102,0,0,0,2102,0,2102
07/01/2017,Leeds,Albion Street South,,Saturday,2017,1,January,1,3463,0,3463,0,0,0,3463,0,3463
07/01/2017,Leeds,Albion Street North,,Saturday,2017,1,January,1,2295,0,2295,0,0,0,2295,0,2295
07/01/2017,Leeds,Briggate,,Saturday,2017,1,January,1,5586,0,5586,0,0,0,5586,0,5586
07/01/2017,Leeds,"Briggate at McDonalds	",,Saturday,2017,1,January,1,1835,1952,3787,0,0,0,1835,1952,3787
07/01/2017,Leeds,Commercial Street at Sharps,,Saturday,2017,1,January,1,4251,0,4251,0,0,0,4251,0,4251
07/01/2017,Leeds,Commercial Street at Barratts,,Saturday,2017,1,January,1,3836,0,3836,0,0,0,3836,0,3836
07/01/2017,Leeds,Headrow,,Saturday,2017,1,January,1,2433,0,2433,0,0,0,2433,0,2433
07/01/2017,Leeds,"Dortmund Square	",,Saturday,2017,1,January,1,2499,0,2499,0,0,0,2499,0,2499
07/01/2017,Leeds,Albion Street South,,Saturday,2017,1,January,1,4080,0,4080,0,0,0,4080,0,4080
07/01/2017,Leeds,Albion Street North,,Saturday,2017,1,January,1,2378,0,2378,0,0,0,2378,0,2378
07/01/2017,Leeds,Briggate,,Saturday,2017,1,January,1,6444,0,6444,0,0,0,6444,0,6444
07/01/2017,Leeds,"Briggate at McDonalds	",,Saturday,2017,1,January,1,1878,1992,3870,0,0,0,1878,1992,3870
07/01/2017,Leeds,Commercial Street at Sharps,,Saturday,2017,1,January,1,4537,0,4537,0,0,0,4537,0,4537
07/01/2017,Leeds,Commercial Street at Barratts,,Saturday,2017,1,January,1,3851,0,3851,0,0,0,3851,0,3851
07/01/2017,Leeds,Headrow,,Saturday,2017,1,January,1,2591,0,2591,0,0,0,2591,0,2591
07/01/2017,Leeds,"Dortmund Square	",,Saturday,2017,1,January,1,2620,0,2620,0,0,0,2620,0,2620
07/01/2017,Leeds,Albion Street South,,Saturday,2017,1,January,1,4956,0,4956,0,0,0,4956,0,4956
07/01/2017,Leeds,Albion Street North,,Saturday,2017,1,January,1,2517,0,2517,0,0,0,2517,0,2517
07/01/2017,Leeds,Briggate,,Saturday,2017,1,January,1,6863,0,6863,0,0,0,6863,0,6863
07/01/2017,Leeds,"Briggate at McDonalds	",,Saturday,2017,1,January,1,1675,1986,3661,0,0,0,1675,1986,3661
07/01/2017,Leeds,Commercial Street at Sharps,,Saturday,2017,1,January,1,4537,0,4537,0,0,0,4537,0,4537
07/01/2017,Leeds,Commercial Street at Barratts,,Saturday,2017,1,January,1,3918,0,3918,0,0,0,3918,0,3918
07/01/2017,Leeds,Headrow,,Saturday,2017,1,January,1,2391,0,2391,0,0,0,2391,0,2391
07/01/2017,Leeds,"Dortmund Square	",,Saturday,2017,1,January,1,2410,0,2410,0,0,0,2410,0,2410
07/01/2017,Leeds,Albion Street South,,Saturday,2017,1,January,1,4443,0,4443,0,0,0,4443,0,4443
07/01/2017,Leeds,Albion Street North,,Saturday,2017,1,January,1,2035,0,2035,0,0,0,2035,0,2035
07/01/2017,Leeds,Briggate,,Saturday,2017,1,January,1,6251,0,6251,0,0,0,6251,0,6251
07/01/2017,Leeds,"Briggate at McDonalds	",,Saturday,2017,1,January,1,1763,1904,3667,0,0,0,1763,1904,3667
07/01/2017,Leeds,Commercial Street at Sharps,,Saturday,2017,1,January,1,3509,0,3509,0,0,0,3509,0,3509
07/01/2017,Leeds,Commercial Street at Barratts,,Saturday,2017,1,January,1,2942,0,2942,0,0,0,2942,0,2942
07/01/2017,Leeds,Headrow,,Saturday,2017,1,January,1,2147,0,2147,0,0,0,2147,0,2147
07/01/2017,Leeds,"Dortmund Square	",,Saturday,2017,1,January,1,985,0,985,0,0,0,985,0,985
07/01/2017,Leeds,Albion Street South,,Saturday,2017,1,January,1,3297,0,3297,0,0,0,3297,0,3297
07/01/2017,Leeds,Albion Street North,,Saturday,2017,1,January,1,1548,0,1548,0,0,0,1548,0,1548
07/01/2017,Leeds,Briggate,,Saturday,2017,1,January,1,4084,0,4084,0,0,0,4084,0,4084
07/01/2017,Leeds,"Briggate at McDonalds	",,Saturday,2017,1,January,1,850,1316,2166,0,0,0,850,1316,2166
07/01/2017,Leeds,Commercial Street at Sharps,,Saturday,2017,1,January,1,2518,0,2518,0,0,0,2518,0,2518
07/01/2017,Leeds,Commercial Street at Barratts,,Saturday,2017,1,January,1,1822,0,1822,0,0,0,1822,0,1822
07/01/2017,Leeds,Headrow,,Saturday,2017,1,January,1,1508,0,1508,0,0,0,1508,0,1508
07/01/2017,Leeds,"Dortmund Square	",,Saturday,2017,1,January,1,564,0,564,0,0,0,564,0,564
07/01/2017,Leeds,Albion Street South,,Saturday,2017,1,January,1,2334,0,2334,0,0,0,2334,0,2334
07/01/2017,Leeds,Albion Street North,,Saturday,2017,1,January,1,1071,0,1071,0,0,0,1071,0,1071
07/01/2017,Leeds,Briggate,,Saturday,2017,1,January,1,2681,0,2681,0,0,0,2681,0,2681
07/01/2017,Leeds,"Briggate at McDonalds	",,Saturday,2017,1,January,1,768,1052,1820,0,0,0,768,1052,1820
07/01/2017,Leeds,Commercial Street at Sharps,,Saturday,2017,1,January,1,1317,0,1317,0,0,0,1317,0,1317
07/01/2017,Leeds,Commercial Street at Barratts,,Saturday,2017,1,January,1,818,0,818,0,0,0,818,0,818
07/01/2017,Leeds,Headrow,,Saturday,2017,1,January,1,952,0,952,0,0,0,952,0,952
07/01/2017,Leeds,"Dortmund Square	",,Saturday,2017,1,January,1,304,0,304,0,0,0,304,0,304
07/01/2017,Leeds,Albion Street South,,Saturday,2017,1,January,1,1386,0,1386,0,0,0,1386,0,1386
07/01/2017,Leeds,Albion Street North,,Saturday,2017,1,January,1,664,0,664,0,0,0,664,0,664
07/01/2017,Leeds,Briggate,,Saturday,2017,1,January,1,1572,0,1572,0,0,0,1572,0,1572
07/01/2017,Leeds,"Briggate at McDonalds	",,Saturday,2017,1,January,1,404,731,1135,0,0,0,404,731,1135
07/01/2017,Leeds,Commercial Street at Sharps,,Saturday,2017,1,January,1,713,0,713,0,0,0,713,0,713
07/01/2017,Leeds,Commercial Street at Barratts,,Saturday,2017,1,January,1,469,0,469,0,0,0,469,0,469
07/01/2017,Leeds,Headrow,,Saturday,2017,1,January,1,478,0,478,0,0,0,478,0,478
07/01/2017,Leeds,"Dortmund Square	",,Saturday,2017,1,January,1,199,0,199,0,0,0,199,0,199
07/01/2017,Leeds,Albion Street South,,Saturday,2017,1,January,1,802,0,802,0,0,0,802,0,802
07/01/2017,Leeds,Albion Street North,,Saturday,2017,1,January,1,429,0,429,0,0,0,429,0,429
07/01/2017,Leeds,Briggate,,Saturday,2017,1,January,1,910,0,910,0,0,0,910,0,910
07/01/2017,Leeds,"Briggate at McDonalds	",,Saturday,2017,1,January,1,389,439,828,0,0,0,389,439,828
07/01/2017,Leeds,Commercial Street at Sharps,,Saturday,2017,1,January,1,412,0,412,0,0,0,412,0,412
07/01/2017,Leeds,Commercial Street at Barratts,,Saturday,2017,1,January,1,329,0,329,0,0,0,329,0,329
07/01/2017,Leeds,Headrow,,Saturday,2017,1,January,1,320,0,320,0,0,0,320,0,320
07/01/2017,Leeds,"Dortmund Square	",,Saturday,2017,1,January,1,149,0,149,0,0,0,149,0,149
07/01/2017,Leeds,Albion Street South,,Saturday,2017,1,January,1,481,0,481,0,0,0,481,0,481
07/01/2017,Leeds,Albion Street North,,Saturday,2017,1,January,1,371,0,371,0,0,0,371,0,371
07/01/2017,Leeds,Briggate,,Saturday,2017,1,January,1,1035,0,1035,0,0,0,1035,0,1035
07/01/2017,Leeds,"Briggate at McDonalds	",,Saturday,2017,1,January,1,493,426,919,0,0,0,493,426,919
07/01/2017,Leeds,Commercial Street at Sharps,,Saturday,2017,1,January,1,323,0,323,0,0,0,323,0,323
07/01/2017,Leeds,Commercial Street at Barratts,,Saturday,2017,1,January,1,227,0,227,0,0,0,227,0,227
07/01/2017,Leeds,Headrow,,Saturday,2017,1,January,1,355,0,355,0,0,0,355,0,355
07/01/2017,Leeds,"Dortmund Square	",,Saturday,2017,1,January,1,106,0,106,0,0,0,106,0,106
07/01/2017,Leeds,Albion Street South,,Saturday,2017,1,January,1,292,0,292,0,0,0,292,0,292
07/01/2017,Leeds,Albion Street North,,Saturday,2017,1,January,1,279,0,279,0,0,0,279,0,279
07/01/2017,Leeds,Briggate,,Saturday,2017,1,January,1,699,0,699,0,0,0,699,0,699
07/01/2017,Leeds,"Briggate at McDonalds	",,Saturday,2017,1,January,1,295,316,611,0,0,0,295,316,611
07/01/2017,Leeds,Commercial Street at Sharps,,Saturday,2017,1,January,1,211,0,211,0,0,0,211,0,211
07/01/2017,Leeds,Commercial Street at Barratts,,Saturday,2017,1,January,1,194,0,194,0,0,0,194,0,194
07/01/2017,Leeds,Headrow,,Saturday,2017,1,January,1,251,0,251,0,0,0,251,0,251
07/01/2017,Leeds,"Dortmund Square	",,Saturday,2017,1,January,1,64,0,64,0,0,0,64,0,64
07/01/2017,Leeds,Albion Street South,,Saturday,2017,1,January,1,389,0,389,0,0,0,389,0,389
07/01/2017,Leeds,Albion Street North,,Saturday,2017,1,January,1,333,0,333,0,0,0,333,0,333
07/01/2017,Leeds,Briggate,,Saturday,2017,1,January,1,629,0,629,0,0,0,629,0,629
07/01/2017,Leeds,"Briggate at McDonalds	",,Saturday,2017,1,January,1,245,294,539,0,0,0,245,294,539
07/01/2017,Leeds,Commercial Street at Sharps,,Saturday,2017,1,January,1,159,0,159,0,0,0,159,0,159
07/01/2017,Leeds,Commercial Street at Barratts,,Saturday,2017,1,January,1,256,0,256,0,0,0,256,0,256
07/01/2017,Leeds,Headrow,,Saturday,2017,1,January,1,184,0,184,0,0,0,184,0,184
07/01/2017,Leeds,"Dortmund Square	",,Saturday,2017,1,January,1,252,0,252,0,0,0,252,0,252
07/01/2017,Leeds,Albion Street South,,Saturday,2017,1,January,1,335,0,335,0,0,0,335,0,335
07/01/2017,Leeds,Albion Street North,,Saturday,2017,1,January,1,390,0,390,0,0,0,390,0,390
08/01/2017,Leeds,Briggate,,Sunday,2017,1,January,1,698,0,698,0,0,0,698,0,698
08/01/2017,Leeds,"Briggate at McDonalds	",,Sunday,2017,1,January,1,203,229,432,0,0,0,203,229,432
08/01/2017,Leeds,Commercial Street at Sharps,,Sunday,2017,1,January,1,124,0,124,0,0,0,124,0,124
08/01/2017,Leeds,Commercial Street at Barratts,,Sunday,2017,1,January,1,251,0,251,0,0,0,251,0,251
08/01/2017,Leeds,Headrow,,Sunday,2017,1,January,1,191,0,191,0,0,0,191,0,191
08/01/2017,Leeds,"Dortmund Square	",,Sunday,2017,1,January,1,87,0,87,0,0,0,87,0,87
08/01/2017,Leeds,Albion Street South,,Sunday,2017,1,January,1,9,0,9,0,0,0,9,0,9
08/01/2017,Leeds,Albion Street North,,Sunday,2017,1,January,1,37,0,37,0,0,0,37,0,37
08/01/2017,Leeds,Briggate,,Sunday,2017,1,January,1,489,0,489,0,0,0,489,0,489
08/01/2017,Leeds,"Briggate at McDonalds	",,Sunday,2017,1,January,1,208,184,392,0,0,0,208,184,392
08/01/2017,Leeds,Commercial Street at Sharps,,Sunday,2017,1,January,1,46,0,46,0,0,0,46,0,46
08/01/2017,Leeds,Commercial Street at Barratts,,Sunday,2017,1,January,1,106,0,106,0,0,0,106,0,106
08/01/2017,Leeds,Headrow,,Sunday,2017,1,January,1,89,0,89,0,0,0,89,0,89
08/01/2017,Leeds,"Dortmund Square	",,Sunday,2017,1,January,1,116,0,116,0,0,0,116,0,116
08/01/2017,Leeds,Albion Street South,,Sunday,2017,1,January,1,169,0,169,0,0,0,169,0,169
08/01/2017,Leeds,Albion Street North,,Sunday,2017,1,January,1,263,0,263,0,0,0,263,0,263
08/01/2017,Leeds,Briggate,,Sunday,2017,1,January,1,433,0,433,0,0,0,433,0,433
08/01/2017,Leeds,"Briggate at McDonalds	",,Sunday,2017,1,January,1,145,125,270,0,0,0,145,125,270
08/01/2017,Leeds,Commercial Street at Sharps,,Sunday,2017,1,January,1,25,0,25,0,0,0,25,0,25
08/01/2017,Leeds,Commercial Street at Barratts,,Sunday,2017,1,January,1,62,0,62,0,0,0,62,0,62
08/01/2017,Leeds,Headrow,,Sunday,2017,1,January,1,104,0,104,0,0,0,104,0,104
08/01/2017,Leeds,"Dortmund Square	",,Sunday,2017,1,January,1,0,0,0,0,0,0,0,0,0
08/01/2017,Leeds,Albion Street South,,Sunday,2017,1,January,1,135,0,135,0,0,0,135,0,135
08/01/2017,Leeds,Albion Street North,,Sunday,2017,1,January,1,211,0,211,0,0,0,211,0,211
08/01/2017,Leeds,Briggate,,Sunday,2017,1,January,1,370,0,370,0,0,0,370,0,370
08/01/2017,Leeds,"Briggate at McDonalds	",,Sunday,2017,1,January,1,135,183,318,0,0,0,135,183,318
08/01/2017,Leeds,Commercial Street at Sharps,,Sunday,2017,1,January,1,21,0,21,0,0,0,21,0,21
08/01/2017,Leeds,Commercial Street at Barratts,,Sunday,2017,1,January,1,45,0,45,0,0,0,45,0,45
08/01/2017,Leeds,Headrow,,Sunday,2017,1,January,1,71,0,71,0,0,0,71,0,71
08/01/2017,Leeds,"Dortmund Square	",,Sunday,2017,1,January,1,97,0,97,0,0,0,97,0,97
08/01/2017,Leeds,Albion Street South,,Sunday,2017,1,January,1,51,0,51,0,0,0,51,0,51
08/01/2017,Leeds,Albion Street North,,Sunday,2017,1,January,1,207,0,207,0,0,0,207,0,207
08/01/2017,Leeds,Briggate,,Sunday,2017,1,January,1,205,0,205,0,0,0,205,0,205
08/01/2017,Leeds,"Briggate at McDonalds	",,Sunday,2017,1,January,1,63,86,149,0,0,0,63,86,149
08/01/2017,Leeds,Commercial Street at Sharps,,Sunday,2017,1,January,1,6,0,6,0,0,0,6,0,6
08/01/2017,Leeds,Commercial Street at Barratts,,Sunday,2017,1,January,1,0,0,0,0,0,0,0,0,0
08/01/2017,Leeds,Headrow,,Sunday,2017,1,January,1,30,0,30,0,0,0,30,0,30
08/01/2017,Leeds,"Dortmund Square	",,Sunday,2017,1,January,1,45,0,45,0,0,0,45,0,45
08/01/2017,Leeds,Albion Street South,,Sunday,2017,1,January,1,41,0,41,0,0,0,41,0,41
08/01/2017,Leeds,Albion Street North,,Sunday,2017,1,January,1,154,0,154,0,0,0,154,0,154
08/01/2017,Leeds,Briggate,,Sunday,2017,1,January,1,72,0,72,0,0,0,72,0,72
08/01/2017,Leeds,"Briggate at McDonalds	",,Sunday,2017,1,January,1,35,14,49,0,0,0,35,14,49
08/01/2017,Leeds,Commercial Street at Sharps,,Sunday,2017,1,January,1,16,0,16,0,0,0,16,0,16
08/01/2017,Leeds,Commercial Street at Barratts,,Sunday,2017,1,January,1,0,0,0,0,0,0,0,0,0
08/01/2017,Leeds,Headrow,,Sunday,2017,1,January,1,21,0,21,0,0,0,21,0,21
08/01/2017,Leeds,"Dortmund Square	",,Sunday,2017,1,January,1,9,0,9,0,0,0,9,0,9
08/01/2017,Leeds,Albion Street South,,Sunday,2017,1,January,1,0,0,0,0,0,0,0,0,0
08/01/2017,Leeds,Albion Street North,,Sunday,2017,1,January,1,88,0,88,0,0,0,88,0,88
08/01/2017,Leeds,Briggate,,Sunday,2017,1,January,1,146,0,146,0,0,0,146,0,146
08/01/2017,Leeds,"Briggate at McDonalds	",,Sunday,2017,1,January,1,27,58,85,0,0,0,27,58,85
08/01/2017,Leeds,Commercial Street at Sharps,,Sunday,2017,1,January,1,34,0,34,0,0,0,34,0,34
08/01/2017,Leeds,Commercial Street at Barratts,,Sunday,2017,1,January,1,0,0,0,0,0,0,0,0,0
08/01/2017,Leeds,Headrow,,Sunday,2017,1,January,1,29,0,29,0,0,0,29,0,29
