Site,Location,BRCYear,BRCMonthName,BRCWeek,DayOfWeek,Date,Hour,InCount,OutCount,ReportCount,FactoredInCount,FactoredOutCount,FactoredReportCount
Leeds,Headrow,2017,April,14,Thursday,06-Apr-17,15:00,1622,0,1622,1622,0,1622
Leeds,Headrow,2017,April,14,Thursday,06-Apr-17,16:00,1567,0,1567,1567,0,1567
Leeds,Headrow,2017,April,14,Thursday,06-Apr-17,17:00,1496,0,1496,1496,0,1496
Leeds,Headrow,2017,April,14,Thursday,06-Apr-17,18:00,950,0,950,950,0,950
Leeds,Headrow,2017,April,14,Thursday,06-Apr-17,19:00,513,0,513,513,0,513
Leeds,Headrow,2017,April,14,Thursday,06-Apr-17,20:00,298,0,298,298,0,298
Leeds,Headrow,2017,April,14,Thursday,06-Apr-17,21:00,218,0,218,218,0,218
Leeds,Headrow,2017,April,14,Thursday,06-Apr-17,22:00,166,0,166,166,0,166
Leeds,Headrow,2017,April,14,Thursday,06-Apr-17,23:00,127,0,127,127,0,127
Leeds,Headrow,2017,April,14,Friday,07-Apr-17,00:00,65,0,65,65,0,65
Leeds,Headrow,2017,April,14,Friday,07-Apr-17,01:00,27,0,27,27,0,27
Leeds,Headrow,2017,April,14,Friday,07-Apr-17,02:00,22,0,22,22,0,22
Leeds,Headrow,2017,April,14,Friday,07-Apr-17,03:00,37,0,37,37,0,37
Leeds,Headrow,2017,April,14,Friday,07-Apr-17,04:00,18,0,18,18,0,18
Leeds,Headrow,2017,April,14,Friday,07-Apr-17,05:00,44,0,44,44,0,44
Leeds,Headrow,2017,April,14,Friday,07-Apr-17,06:00,110,0,110,110,0,110
Leeds,Headrow,2017,April,14,Friday,07-Apr-17,07:00,249,0,249,249,0,249
Leeds,Headrow,2017,April,14,Friday,07-Apr-17,08:00,473,0,473,473,0,473
Leeds,Headrow,2017,April,14,Friday,07-Apr-17,09:00,686,0,686,686,0,686
Leeds,Headrow,2017,April,14,Friday,07-Apr-17,10:00,998,0,998,998,0,998
Leeds,Headrow,2017,April,14,Friday,07-Apr-17,11:00,1216,0,1216,1216,0,1216
Leeds,Headrow,2017,April,14,Friday,07-Apr-17,12:00,2093,0,2093,2093,0,2093
Leeds,Headrow,2017,April,14,Friday,07-Apr-17,13:00,2162,0,2162,2162,0,2162
Leeds,Headrow,2017,April,14,Friday,07-Apr-17,14:00,1732,0,1732,1732,0,1732
Leeds,Headrow,2017,April,14,Friday,07-Apr-17,15:00,1609,0,1609,1609,0,1609
Leeds,Headrow,2017,April,14,Friday,07-Apr-17,16:00,1696,0,1696,1696,0,1696
Leeds,Headrow,2017,April,14,Friday,07-Apr-17,17:00,1620,0,1620,1620,0,1620
Leeds,Headrow,2017,April,14,Friday,07-Apr-17,18:00,871,0,871,871,0,871
Leeds,Headrow,2017,April,14,Friday,07-Apr-17,19:00,465,0,465,465,0,465
Leeds,Headrow,2017,April,14,Friday,07-Apr-17,20:00,317,0,317,317,0,317
Leeds,Headrow,2017,April,14,Friday,07-Apr-17,21:00,284,0,284,284,0,284
Leeds,Headrow,2017,April,14,Friday,07-Apr-17,22:00,296,0,296,296,0,296
Leeds,Headrow,2017,April,14,Friday,07-Apr-17,23:00,228,0,228,228,0,228
Leeds,Headrow,2017,April,14,Saturday,08-Apr-17,00:00,133,0,133,133,0,133
Leeds,Headrow,2017,April,14,Saturday,08-Apr-17,01:00,163,0,163,163,0,163
Leeds,Headrow,2017,April,14,Saturday,08-Apr-17,02:00,132,0,132,132,0,132
Leeds,Headrow,2017,April,14,Saturday,08-Apr-17,03:00,85,0,85,85,0,85
Leeds,Headrow,2017,April,14,Saturday,08-Apr-17,04:00,35,0,35,35,0,35
Leeds,Headrow,2017,April,14,Saturday,08-Apr-17,05:00,30,0,30,30,0,30
Leeds,Headrow,2017,April,14,Saturday,08-Apr-17,06:00,52,0,52,52,0,52
Leeds,Headrow,2017,April,14,Saturday,08-Apr-17,07:00,212,0,212,212,0,212
Leeds,Headrow,2017,April,14,Saturday,08-Apr-17,08:00,441,0,441,441,0,441
Leeds,Headrow,2017,April,14,Saturday,08-Apr-17,09:00,682,0,682,682,0,682
Leeds,Headrow,2017,April,14,Saturday,08-Apr-17,10:00,1416,0,1416,1416,0,1416
Leeds,Headrow,2017,April,14,Saturday,08-Apr-17,11:00,1925,0,1925,1925,0,1925
Leeds,Headrow,2017,April,14,Saturday,08-Apr-17,12:00,2172,0,2172,2172,0,2172
Leeds,Headrow,2017,April,14,Saturday,08-Apr-17,13:00,2516,0,2516,2516,0,2516
Leeds,Headrow,2017,April,14,Saturday,08-Apr-17,14:00,2606,0,2606,2606,0,2606
Leeds,Headrow,2017,April,14,Saturday,08-Apr-17,15:00,2351,0,2351,2351,0,2351
Leeds,Headrow,2017,April,14,Saturday,08-Apr-17,16:00,2012,0,2012,2012,0,2012
Leeds,Headrow,2017,April,14,Saturday,08-Apr-17,17:00,1608,0,1608,1608,0,1608
Leeds,Headrow,2017,April,14,Saturday,08-Apr-17,18:00,1145,0,1145,1145,0,1145
Leeds,Headrow,2017,April,14,Saturday,08-Apr-17,19:00,822,0,822,822,0,822
Leeds,Headrow,2017,April,14,Saturday,08-Apr-17,20:00,625,0,625,625,0,625
Leeds,Headrow,2017,April,14,Saturday,08-Apr-17,21:00,659,0,659,659,0,659
Leeds,Headrow,2017,April,14,Saturday,08-Apr-17,22:00,587,0,587,587,0,587
Leeds,Headrow,2017,April,14,Saturday,08-Apr-17,23:00,477,0,477,477,0,477
Leeds,Headrow,2017,April,14,Sunday,09-Apr-17,00:00,383,0,383,383,0,383
Leeds,Headrow,2017,April,14,Sunday,09-Apr-17,01:00,276,0,276,276,0,276
Leeds,Headrow,2017,April,14,Sunday,09-Apr-17,02:00,300,0,300,300,0,300
Leeds,Headrow,2017,April,14,Sunday,09-Apr-17,03:00,113,0,113,113,0,113
Leeds,Headrow,2017,April,14,Sunday,09-Apr-17,04:00,61,0,61,61,0,61
Leeds,Headrow,2017,April,14,Sunday,09-Apr-17,05:00,36,0,36,36,0,36
Leeds,Headrow,2017,April,14,Sunday,09-Apr-17,06:00,42,0,42,42,0,42
Leeds,Headrow,2017,April,14,Sunday,09-Apr-17,07:00,102,0,102,102,0,102
Leeds,Headrow,2017,April,14,Sunday,09-Apr-17,08:00,122,0,122,122,0,122
Leeds,Headrow,2017,April,14,Sunday,09-Apr-17,09:00,214,0,214,214,0,214
Leeds,Headrow,2017,April,14,Sunday,09-Apr-17,10:00,602,0,602,602,0,602
Leeds,Headrow,2017,April,14,Sunday,09-Apr-17,11:00,984,0,984,984,0,984
Leeds,Headrow,2017,April,14,Sunday,09-Apr-17,12:00,1198,0,1198,1198,0,1198
Leeds,Headrow,2017,April,14,Sunday,09-Apr-17,13:00,1470,0,1470,1470,0,1470
Leeds,Headrow,2017,April,14,Sunday,09-Apr-17,14:00,1427,0,1427,1427,0,1427
Leeds,Headrow,2017,April,14,Sunday,09-Apr-17,15:00,1179,0,1179,1179,0,1179
Leeds,Headrow,2017,April,14,Sunday,09-Apr-17,16:00,1032,0,1032,1032,0,1032
Leeds,Headrow,2017,April,14,Sunday,09-Apr-17,17:00,616,0,616,616,0,616
Leeds,Headrow,2017,April,14,Sunday,09-Apr-17,18:00,444,0,444,444,0,444
Leeds,Headrow,2017,April,14,Sunday,09-Apr-17,19:00,315,0,315,315,0,315
Leeds,Headrow,2017,April,14,Sunday,09-Apr-17,20:00,207,0,207,207,0,207
Leeds,Headrow,2017,April,14,Sunday,09-Apr-17,21:00,206,0,206,206,0,206
Leeds,Headrow,2017,April,14,Sunday,09-Apr-17,22:00,262,0,262,262,0,262
Leeds,Headrow,2017,April,14,Sunday,09-Apr-17,23:00,83,0,83,83,0,83
Leeds,Headrow,2017,April,15,Monday,10-Apr-17,00:00,41,0,41,41,0,41
Leeds,Headrow,2017,April,15,Monday,10-Apr-17,01:00,16,0,16,16,0,16
Leeds,Headrow,2017,April,15,Monday,10-Apr-17,02:00,8,0,8,8,0,8
Leeds,Headrow,2017,April,15,Monday,10-Apr-17,03:00,3,0,3,3,0,3
Leeds,Headrow,2017,April,15,Monday,10-Apr-17,04:00,6,0,6,6,0,6
Leeds,Headrow,2017,April,15,Monday,10-Apr-17,05:00,43,0,43,43,0,43
Leeds,Headrow,2017,April,15,Monday,10-Apr-17,06:00,90,0,90,90,0,90
Leeds,Headrow,2017,April,15,Monday,10-Apr-17,07:00,516,0,516,516,0,516
Leeds,Headrow,2017,April,15,Monday,10-Apr-17,08:00,714,0,714,714,0,714
Leeds,Headrow,2017,April,15,Monday,10-Apr-17,09:00,584,0,584,584,0,584
Leeds,Headrow,2017,April,15,Monday,10-Apr-17,10:00,1142,0,1142,1142,0,1142
Leeds,Headrow,2017,April,15,Monday,10-Apr-17,11:00,1374,0,1374,1374,0,1374
Leeds,Headrow,2017,April,15,Monday,10-Apr-17,12:00,2250,0,2250,2250,0,2250
Leeds,Headrow,2017,April,15,Monday,10-Apr-17,13:00,2124,0,2124,2124,0,2124
Leeds,Headrow,2017,April,15,Monday,10-Apr-17,14:00,1652,0,1652,1652,0,1652
Leeds,Headrow,2017,April,15,Monday,10-Apr-17,15:00,1625,0,1625,1625,0,1625
Leeds,Headrow,2017,April,15,Monday,10-Apr-17,16:00,1613,0,1613,1613,0,1613
Leeds,Headrow,2017,April,15,Monday,10-Apr-17,17:00,1397,0,1397,1397,0,1397
Leeds,Headrow,2017,April,15,Monday,10-Apr-17,18:00,674,0,674,674,0,674
Leeds,Headrow,2017,April,15,Monday,10-Apr-17,19:00,303,0,303,303,0,303
Leeds,Headrow,2017,April,15,Monday,10-Apr-17,20:00,191,0,191,191,0,191
Leeds,Headrow,2017,April,15,Monday,10-Apr-17,21:00,122,0,122,122,0,122
Leeds,Headrow,2017,April,15,Monday,10-Apr-17,22:00,100,0,100,100,0,100
Leeds,Headrow,2017,April,15,Monday,10-Apr-17,23:00,92,0,92,92,0,92
Leeds,Headrow,2017,April,15,Tuesday,11-Apr-17,00:00,32,0,32,32,0,32
Leeds,Headrow,2017,April,15,Tuesday,11-Apr-17,01:00,26,0,26,26,0,26
Leeds,Headrow,2017,April,15,Tuesday,11-Apr-17,02:00,9,0,9,9,0,9
Leeds,Headrow,2017,April,15,Tuesday,11-Apr-17,03:00,42,0,42,42,0,42
Leeds,Headrow,2017,April,15,Tuesday,11-Apr-17,04:00,37,0,37,37,0,37
Leeds,Headrow,2017,April,15,Tuesday,11-Apr-17,05:00,31,0,31,31,0,31
Leeds,Headrow,2017,April,15,Tuesday,11-Apr-17,06:00,71,0,71,71,0,71
Leeds,Headrow,2017,April,15,Tuesday,11-Apr-17,07:00,257,0,257,257,0,257
Leeds,Headrow,2017,April,15,Tuesday,11-Apr-17,08:00,586,0,586,586,0,586
Leeds,Headrow,2017,April,15,Tuesday,11-Apr-17,09:00,642,0,642,642,0,642
Leeds,Headrow,2017,April,15,Tuesday,11-Apr-17,10:00,1052,0,1052,1052,0,1052
Leeds,Headrow,2017,April,15,Tuesday,11-Apr-17,11:00,1310,0,1310,1310,0,1310
Leeds,Headrow,2017,April,15,Tuesday,11-Apr-17,12:00,2076,0,2076,2076,0,2076
Leeds,Headrow,2017,April,15,Tuesday,11-Apr-17,13:00,2193,0,2193,2193,0,2193
Leeds,Headrow,2017,April,15,Tuesday,11-Apr-17,14:00,1696,0,1696,1696,0,1696
Leeds,Headrow,2017,April,15,Tuesday,11-Apr-17,15:00,1491,0,1491,1491,0,1491
Leeds,Headrow,2017,April,15,Tuesday,11-Apr-17,16:00,1491,0,1491,1491,0,1491
Leeds,Headrow,2017,April,15,Tuesday,11-Apr-17,17:00,1319,0,1319,1319,0,1319
Leeds,Headrow,2017,April,15,Tuesday,11-Apr-17,18:00,704,0,704,704,0,704
Leeds,Headrow,2017,April,15,Tuesday,11-Apr-17,19:00,237,0,237,237,0,237
Leeds,Headrow,2017,April,15,Tuesday,11-Apr-17,20:00,171,0,171,171,0,171
Leeds,Headrow,2017,April,15,Tuesday,11-Apr-17,21:00,160,0,160,160,0,160
Leeds,Headrow,2017,April,15,Tuesday,11-Apr-17,22:00,119,0,119,119,0,119
Leeds,Headrow,2017,April,15,Tuesday,11-Apr-17,23:00,72,0,72,72,0,72
Leeds,Headrow,2017,April,15,Wednesday,12-Apr-17,00:00,40,0,40,40,0,40
Leeds,Headrow,2017,April,15,Wednesday,12-Apr-17,01:00,34,0,34,34,0,34
Leeds,Headrow,2017,April,15,Wednesday,12-Apr-17,02:00,15,0,15,15,0,15
Leeds,Headrow,2017,April,15,Wednesday,12-Apr-17,03:00,3,0,3,3,0,3
Leeds,Headrow,2017,April,15,Wednesday,12-Apr-17,04:00,3,0,3,3,0,3
Leeds,Headrow,2017,April,15,Wednesday,12-Apr-17,05:00,39,0,39,39,0,39
Leeds,Headrow,2017,April,15,Wednesday,12-Apr-17,06:00,85,0,85,85,0,85
Leeds,Headrow,2017,April,15,Wednesday,12-Apr-17,07:00,225,0,225,225,0,225
Leeds,Headrow,2017,April,15,Wednesday,12-Apr-17,08:00,523,0,523,523,0,523
Leeds,Headrow,2017,April,15,Wednesday,12-Apr-17,09:00,571,0,571,571,0,571
Leeds,Headrow,2017,April,15,Wednesday,12-Apr-17,10:00,962,0,962,962,0,962
Leeds,Headrow,2017,April,15,Wednesday,12-Apr-17,11:00,1315,0,1315,1315,0,1315
Leeds,Headrow,2017,April,15,Wednesday,12-Apr-17,12:00,2065,0,2065,2065,0,2065
Leeds,Headrow,2017,April,15,Wednesday,12-Apr-17,13:00,2139,0,2139,2139,0,2139
Leeds,Headrow,2017,April,15,Wednesday,12-Apr-17,14:00,1653,0,1653,1653,0,1653
Leeds,Headrow,2017,April,15,Wednesday,12-Apr-17,15:00,1567,0,1567,1567,0,1567
Leeds,Headrow,2017,April,15,Wednesday,12-Apr-17,16:00,1492,0,1492,1492,0,1492
Leeds,Headrow,2017,April,15,Wednesday,12-Apr-17,17:00,1366,0,1366,1366,0,1366
Leeds,Headrow,2017,April,15,Wednesday,12-Apr-17,18:00,759,0,759,759,0,759
Leeds,Headrow,2017,April,15,Wednesday,12-Apr-17,19:00,456,0,456,456,0,456
Leeds,Headrow,2017,April,15,Wednesday,12-Apr-17,20:00,340,0,340,340,0,340
Leeds,Headrow,2017,April,15,Wednesday,12-Apr-17,21:00,182,0,182,182,0,182
Leeds,Headrow,2017,April,15,Wednesday,12-Apr-17,22:00,222,0,222,222,0,222
Leeds,Headrow,2017,April,15,Wednesday,12-Apr-17,23:00,113,0,113,113,0,113
Leeds,Headrow,2017,April,15,Thursday,13-Apr-17,00:00,36,0,36,36,0,36
Leeds,Headrow,2017,April,15,Thursday,13-Apr-17,01:00,26,0,26,26,0,26
Leeds,Headrow,2017,April,15,Thursday,13-Apr-17,02:00,12,0,12,12,0,12
Leeds,Headrow,2017,April,15,Thursday,13-Apr-17,03:00,18,0,18,18,0,18
Leeds,Headrow,2017,April,15,Thursday,13-Apr-17,04:00,8,0,8,8,0,8
Leeds,Headrow,2017,April,15,Thursday,13-Apr-17,05:00,40,0,40,40,0,40
Leeds,Headrow,2017,April,15,Thursday,13-Apr-17,06:00,96,0,96,96,0,96
Leeds,Headrow,2017,April,15,Thursday,13-Apr-17,07:00,487,0,487,487,0,487
Leeds,Headrow,2017,April,15,Thursday,13-Apr-17,08:00,628,0,628,628,0,628
Leeds,Headrow,2017,April,15,Thursday,13-Apr-17,09:00,669,0,669,669,0,669
Leeds,Headrow,2017,April,15,Thursday,13-Apr-17,10:00,1174,0,1174,1174,0,1174
Leeds,Headrow,2017,April,15,Thursday,13-Apr-17,11:00,1616,0,1616,1616,0,1616
Leeds,Headrow,2017,April,15,Thursday,13-Apr-17,12:00,2537,0,2537,2537,0,2537
Leeds,Headrow,2017,April,15,Thursday,13-Apr-17,13:00,2553,0,2553,2553,0,2553
Leeds,Headrow,2017,April,15,Thursday,13-Apr-17,14:00,2127,0,2127,2127,0,2127
Leeds,Headrow,2017,April,15,Thursday,13-Apr-17,15:00,1835,0,1835,1835,0,1835
Leeds,Headrow,2017,April,15,Thursday,13-Apr-17,16:00,1678,0,1678,1678,0,1678
Leeds,Headrow,2017,April,15,Thursday,13-Apr-17,17:00,1436,0,1436,1436,0,1436
Leeds,Headrow,2017,April,15,Thursday,13-Apr-17,18:00,913,0,913,913,0,913
Leeds,Headrow,2017,April,15,Thursday,13-Apr-17,19:00,536,0,536,536,0,536
Leeds,Headrow,2017,April,15,Thursday,13-Apr-17,20:00,366,0,366,366,0,366
Leeds,Headrow,2017,April,15,Thursday,13-Apr-17,21:00,308,0,308,308,0,308
Leeds,Headrow,2017,April,15,Thursday,13-Apr-17,22:00,338,0,338,338,0,338
Leeds,Headrow,2017,April,15,Thursday,13-Apr-17,23:00,158,0,158,158,0,158
Leeds,Headrow,2017,April,15,Friday,14-Apr-17,00:00,178,0,178,178,0,178
Leeds,Headrow,2017,April,15,Friday,14-Apr-17,01:00,66,0,66,66,0,66
Leeds,Headrow,2017,April,15,Friday,14-Apr-17,02:00,90,0,90,90,0,90
Leeds,Headrow,2017,April,15,Friday,14-Apr-17,03:00,75,0,75,75,0,75
Leeds,Headrow,2017,April,15,Friday,14-Apr-17,04:00,87,0,87,87,0,87
Leeds,Headrow,2017,April,15,Friday,14-Apr-17,05:00,33,0,33,33,0,33
Leeds,Headrow,2017,April,15,Friday,14-Apr-17,06:00,61,0,61,61,0,61
Leeds,Headrow,2017,April,15,Friday,14-Apr-17,07:00,106,0,106,106,0,106
Leeds,Headrow,2017,April,15,Friday,14-Apr-17,08:00,200,0,200,200,0,200
Leeds,Headrow,2017,April,15,Friday,14-Apr-17,09:00,454,0,454,454,0,454
Leeds,Headrow,2017,April,15,Friday,14-Apr-17,10:00,937,0,937,937,0,937
Leeds,Headrow,2017,April,15,Friday,14-Apr-17,11:00,1401,0,1401,1401,0,1401
Leeds,Headrow,2017,April,15,Friday,14-Apr-17,12:00,1666,0,1666,1666,0,1666
Leeds,Headrow,2017,April,15,Friday,14-Apr-17,13:00,1840,0,1840,1840,0,1840
Leeds,Headrow,2017,April,15,Friday,14-Apr-17,14:00,1953,0,1953,1953,0,1953
Leeds,Headrow,2017,April,15,Friday,14-Apr-17,15:00,1813,0,1813,1813,0,1813
Leeds,Headrow,2017,April,15,Friday,14-Apr-17,16:00,1578,0,1578,1578,0,1578
Leeds,Headrow,2017,April,15,Friday,14-Apr-17,17:00,1181,0,1181,1181,0,1181
Leeds,Headrow,2017,April,15,Friday,14-Apr-17,18:00,786,0,786,786,0,786
Leeds,Headrow,2017,April,15,Friday,14-Apr-17,19:00,508,0,508,508,0,508
Leeds,Headrow,2017,April,15,Friday,14-Apr-17,20:00,316,0,316,316,0,316
Leeds,Headrow,2017,April,15,Friday,14-Apr-17,21:00,400,0,400,400,0,400
Leeds,Headrow,2017,April,15,Friday,14-Apr-17,22:00,354,0,354,354,0,354
Leeds,Headrow,2017,April,15,Friday,14-Apr-17,23:00,299,0,299,299,0,299
Leeds,Headrow,2017,April,15,Saturday,15-Apr-17,00:00,169,0,169,169,0,169
Leeds,Headrow,2017,April,15,Saturday,15-Apr-17,01:00,124,0,124,124,0,124
Leeds,Headrow,2017,April,15,Saturday,15-Apr-17,02:00,62,0,62,62,0,62
Leeds,Headrow,2017,April,15,Saturday,15-Apr-17,03:00,75,0,75,75,0,75
Leeds,Headrow,2017,April,15,Saturday,15-Apr-17,04:00,56,0,56,56,0,56
Leeds,Headrow,2017,April,15,Saturday,15-Apr-17,05:00,22,0,22,22,0,22
Leeds,Headrow,2017,April,15,Saturday,15-Apr-17,06:00,54,0,54,54,0,54
Leeds,Headrow,2017,April,15,Saturday,15-Apr-17,07:00,90,0,90,90,0,90
Leeds,Headrow,2017,April,15,Saturday,15-Apr-17,08:00,263,0,263,263,0,263
Leeds,Headrow,2017,April,15,Saturday,15-Apr-17,09:00,723,0,723,723,0,723
Leeds,Headrow,2017,April,15,Saturday,15-Apr-17,10:00,1141,0,1141,1141,0,1141
Leeds,Headrow,2017,April,15,Saturday,15-Apr-17,11:00,1776,0,1776,1776,0,1776
Leeds,Headrow,2017,April,15,Saturday,15-Apr-17,12:00,1802,0,1802,1802,0,1802
Leeds,Headrow,2017,April,15,Saturday,15-Apr-17,13:00,2243,0,2243,2243,0,2243
Leeds,Headrow,2017,April,15,Saturday,15-Apr-17,14:00,2336,0,2336,2336,0,2336
Leeds,Headrow,2017,April,15,Saturday,15-Apr-17,15:00,2243,0,2243,2243,0,2243
Leeds,Headrow,2017,April,15,Saturday,15-Apr-17,16:00,1774,0,1774,1774,0,1774
Leeds,Headrow,2017,April,15,Saturday,15-Apr-17,17:00,1335,0,1335,1335,0,1335
Leeds,Headrow,2017,April,15,Saturday,15-Apr-17,18:00,844,0,844,844,0,844
Leeds,Headrow,2017,April,15,Saturday,15-Apr-17,19:00,596,0,596,596,0,596
Leeds,Headrow,2017,April,15,Saturday,15-Apr-17,20:00,491,0,491,491,0,491
Leeds,Headrow,2017,April,15,Saturday,15-Apr-17,21:00,348,0,348,348,0,348
Leeds,Headrow,2017,April,15,Saturday,15-Apr-17,22:00,415,0,415,415,0,415
Leeds,Headrow,2017,April,15,Saturday,15-Apr-17,23:00,366,0,366,366,0,366
Leeds,Headrow,2017,April,15,Sunday,16-Apr-17,00:00,253,0,253,253,0,253
Leeds,Headrow,2017,April,15,Sunday,16-Apr-17,01:00,196,0,196,196,0,196
Leeds,Headrow,2017,April,15,Sunday,16-Apr-17,02:00,133,0,133,133,0,133
Leeds,Headrow,2017,April,15,Sunday,16-Apr-17,03:00,89,0,89,89,0,89
Leeds,Headrow,2017,April,15,Sunday,16-Apr-17,04:00,58,0,58,58,0,58
Leeds,Headrow,2017,April,15,Sunday,16-Apr-17,05:00,20,0,20,20,0,20
Leeds,Headrow,2017,April,15,Sunday,16-Apr-17,06:00,22,0,22,22,0,22
Leeds,Headrow,2017,April,15,Sunday,16-Apr-17,07:00,42,0,42,42,0,42
Leeds,Headrow,2017,April,15,Sunday,16-Apr-17,08:00,110,0,110,110,0,110
Leeds,Headrow,2017,April,15,Sunday,16-Apr-17,09:00,126,0,126,126,0,126
Leeds,Headrow,2017,April,15,Sunday,16-Apr-17,10:00,343,0,343,343,0,343
Leeds,Headrow,2017,April,15,Sunday,16-Apr-17,11:00,447,0,447,447,0,447
Leeds,Headrow,2017,April,15,Sunday,16-Apr-17,12:00,557,0,557,557,0,557
Leeds,Headrow,2017,April,15,Sunday,16-Apr-17,13:00,579,0,579,579,0,579
Leeds,Headrow,2017,April,15,Sunday,16-Apr-17,14:00,665,0,665,665,0,665
Leeds,Headrow,2017,April,15,Sunday,16-Apr-17,15:00,602,0,602,602,0,602
Leeds,Headrow,2017,April,15,Sunday,16-Apr-17,16:00,467,0,467,467,0,467
Leeds,Headrow,2017,April,15,Sunday,16-Apr-17,17:00,395,0,395,395,0,395
Leeds,Headrow,2017,April,15,Sunday,16-Apr-17,18:00,435,0,435,435,0,435
Leeds,Headrow,2017,April,15,Sunday,16-Apr-17,19:00,252,0,252,252,0,252
Leeds,Headrow,2017,April,15,Sunday,16-Apr-17,20:00,189,0,189,189,0,189
Leeds,Headrow,2017,April,15,Sunday,16-Apr-17,21:00,151,0,151,151,0,151
Leeds,Headrow,2017,April,15,Sunday,16-Apr-17,22:00,157,0,157,157,0,157
Leeds,Headrow,2017,April,15,Sunday,16-Apr-17,23:00,158,0,158,158,0,158
Leeds,Headrow,2017,April,16,Monday,17-Apr-17,00:00,152,0,152,152,0,152
Leeds,Headrow,2017,April,16,Monday,17-Apr-17,01:00,108,0,108,108,0,108
Leeds,Headrow,2017,April,16,Monday,17-Apr-17,02:00,89,0,89,89,0,89
Leeds,Headrow,2017,April,16,Monday,17-Apr-17,03:00,41,0,41,41,0,41
Leeds,Headrow,2017,April,16,Monday,17-Apr-17,04:00,44,0,44,44,0,44
Leeds,Headrow,2017,April,16,Monday,17-Apr-17,05:00,19,0,19,19,0,19
Leeds,Headrow,2017,April,16,Monday,17-Apr-17,06:00,37,0,37,37,0,37
Leeds,Headrow,2017,April,16,Monday,17-Apr-17,07:00,85,0,85,85,0,85
Leeds,Headrow,2017,April,16,Monday,17-Apr-17,08:00,169,0,169,169,0,169
Leeds,Headrow,2017,April,16,Monday,17-Apr-17,09:00,303,0,303,303,0,303
Leeds,Headrow,2017,April,16,Monday,17-Apr-17,10:00,669,0,669,669,0,669
Leeds,Headrow,2017,April,16,Monday,17-Apr-17,11:00,1083,0,1083,1083,0,1083
Leeds,Headrow,2017,April,16,Monday,17-Apr-17,12:00,1488,0,1488,1488,0,1488
Leeds,Headrow,2017,April,16,Monday,17-Apr-17,13:00,1669,0,1669,1669,0,1669
Leeds,Headrow,2017,April,16,Monday,17-Apr-17,14:00,1497,0,1497,1497,0,1497
Leeds,Headrow,2017,April,16,Monday,17-Apr-17,15:00,1348,0,1348,1348,0,1348
Leeds,Headrow,2017,April,16,Monday,17-Apr-17,16:00,1085,0,1085,1085,0,1085
Leeds,Headrow,2017,April,16,Monday,17-Apr-17,17:00,745,0,745,745,0,745
Leeds,Headrow,2017,April,16,Monday,17-Apr-17,18:00,509,0,509,509,0,509
Leeds,Headrow,2017,April,16,Monday,17-Apr-17,19:00,242,0,242,242,0,242
Leeds,Headrow,2017,April,16,Monday,17-Apr-17,20:00,227,0,227,227,0,227
Leeds,Headrow,2017,April,16,Monday,17-Apr-17,21:00,180,0,180,180,0,180
Leeds,Headrow,2017,April,16,Monday,17-Apr-17,22:00,153,0,153,153,0,153
Leeds,Headrow,2017,April,16,Monday,17-Apr-17,23:00,123,0,123,123,0,123
Leeds,Headrow,2017,April,16,Tuesday,18-Apr-17,00:00,54,0,54,54,0,54
Leeds,Headrow,2017,April,16,Tuesday,18-Apr-17,01:00,40,0,40,40,0,40
Leeds,Headrow,2017,April,16,Tuesday,18-Apr-17,02:00,21,0,21,21,0,21
Leeds,Headrow,2017,April,16,Tuesday,18-Apr-17,03:00,26,0,26,26,0,26
Leeds,Headrow,2017,April,16,Tuesday,18-Apr-17,04:00,42,0,42,42,0,42
Leeds,Headrow,2017,April,16,Tuesday,18-Apr-17,05:00,28,0,28,28,0,28
Leeds,Headrow,2017,April,16,Tuesday,18-Apr-17,06:00,83,0,83,83,0,83
Leeds,Headrow,2017,April,16,Tuesday,18-Apr-17,07:00,518,0,518,518,0,518
Leeds,Headrow,2017,April,16,Tuesday,18-Apr-17,08:00,778,0,778,778,0,778
Leeds,Headrow,2017,April,16,Tuesday,18-Apr-17,09:00,641,0,641,641,0,641
Leeds,Headrow,2017,April,16,Tuesday,18-Apr-17,10:00,1236,0,1236,1236,0,1236
Leeds,Headrow,2017,April,16,Tuesday,18-Apr-17,11:00,1513,0,1513,1513,0,1513
Leeds,Headrow,2017,April,16,Tuesday,18-Apr-17,12:00,2499,0,2499,2499,0,2499
Leeds,Headrow,2017,April,16,Tuesday,18-Apr-17,13:00,2360,0,2360,2360,0,2360
Leeds,Headrow,2017,April,16,Tuesday,18-Apr-17,14:00,1729,0,1729,1729,0,1729
Leeds,Headrow,2017,April,16,Tuesday,18-Apr-17,15:00,1672,0,1672,1672,0,1672
Leeds,Headrow,2017,April,16,Tuesday,18-Apr-17,16:00,1594,0,1594,1594,0,1594
Leeds,Headrow,2017,April,16,Tuesday,18-Apr-17,17:00,1304,0,1304,1304,0,1304
Leeds,Headrow,2017,April,16,Tuesday,18-Apr-17,18:00,766,0,766,766,0,766
Leeds,Headrow,2017,April,16,Tuesday,18-Apr-17,19:00,382,0,382,382,0,382
Leeds,Headrow,2017,April,16,Tuesday,18-Apr-17,20:00,320,0,320,320,0,320
Leeds,Headrow,2017,April,16,Tuesday,18-Apr-17,21:00,170,0,170,170,0,170
