"Date","InCount","outlier"
"882","2011-12-15","8628",2
"883","2011-12-16","11991",2
"884","2011-12-17","13336",2
"885","2011-12-18","10177",2
"886","2011-12-19","6233",2
"887","2011-12-20","6224",2
"888","2011-12-21","7973",2
"889","2011-12-22","8151",2
"890","2011-12-23","10540",2
"891","2011-12-24","8422",2
"892","2011-12-25","968",2
"893","2011-12-26","7551",2
"894","2011-12-27","5791",2
"895","2011-12-28","6327",2
"896","2011-12-29","5112",2
"897","2011-12-30","6959",2
"898","2011-12-31","6878",2
"899","2012-01-01","11118",2
"900","2012-01-02","2504",2
"901","2012-01-03","4794",2
"902","2012-01-04","5130",2
"903","2012-01-05","6353",2
"904","2012-01-06","7890",2
"905","2012-01-07","8924",2
"906","2012-01-08","7990",2
"907","2012-01-09","5750",2
"908","2012-01-10","6314",2
"909","2012-01-11","6300",2
"910","2012-01-12","6548",2
"911","2012-01-13","8714",2
"912","2012-01-14","7874",2
"913","2012-01-15","8691",2
"914","2012-01-16","4399",2
"915","2012-01-17","5262",2
"916","2012-01-18","6551",2
"917","2012-01-19","6412",2
"918","2012-01-20","8541",2
"919","2012-01-21","9364",2
"920","2012-01-22","9726",2
"921","2012-01-23","5173",2
"922","2012-01-24","5948",2
"923","2012-01-25","6365",2
"924","2012-01-26","6857",2
"925","2012-01-27","8928",2
"926","2012-01-28","13912",2
"927","2012-01-29","10564",2
