Date,Hour,LocationName,LocationGroup,Weekday,BRCYear,BRCQuarter,BRCMonthName,BRCWeek,InCount,OutCount,TotalCount
05/08/2014,12,Briggate,,Tuesday,2014,3,August,32,4792,0,4792
05/08/2014,12,Briggate at McDonalds ,,Tuesday,2014,3,August,32,1830,0,1830
05/08/2014,12,Commercial Street at Lush,,Tuesday,2014,3,August,32,3023,0,3023
05/08/2014,12,Commercial Street at Barratts,,Tuesday,2014,3,August,32,2848,0,2848
05/08/2014,12,Headrow,,Tuesday,2014,3,August,32,1543,0,1543
05/08/2014,12,Dortmund Square ,,Tuesday,2014,3,August,32,2561,0,2561
05/08/2014,12,Albion Street South,,Tuesday,2014,3,August,32,4783,0,4783
05/08/2014,12,Albion Street North,,Tuesday,2014,3,August,32,3881,0,3881
05/08/2014,13,Briggate,,Tuesday,2014,3,August,32,4883,0,4883
05/08/2014,13,Briggate at McDonalds ,,Tuesday,2014,3,August,32,2223,0,2223
05/08/2014,13,Commercial Street at Lush,,Tuesday,2014,3,August,32,3285,0,3285
05/08/2014,13,Commercial Street at Barratts,,Tuesday,2014,3,August,32,2792,0,2792
05/08/2014,13,Headrow,,Tuesday,2014,3,August,32,1623,0,1623
05/08/2014,13,Dortmund Square ,,Tuesday,2014,3,August,32,2946,0,2946
05/08/2014,13,Albion Street South,,Tuesday,2014,3,August,32,4146,0,4146
05/08/2014,13,Albion Street North,,Tuesday,2014,3,August,32,3051,0,3051
05/08/2014,14,Briggate,,Tuesday,2014,3,August,32,3936,0,3936
05/08/2014,14,Briggate at McDonalds ,,Tuesday,2014,3,August,32,1998,0,1998
05/08/2014,14,Commercial Street at Lush,,Tuesday,2014,3,August,32,2371,0,2371
05/08/2014,14,Commercial Street at Barratts,,Tuesday,2014,3,August,32,2050,0,2050
05/08/2014,14,Headrow,,Tuesday,2014,3,August,32,1294,0,1294
05/08/2014,14,Dortmund Square ,,Tuesday,2014,3,August,32,2783,0,2783
05/08/2014,14,Albion Street South,,Tuesday,2014,3,August,32,2295,0,2295
05/08/2014,14,Albion Street North,,Tuesday,2014,3,August,32,1871,0,1871
05/08/2014,15,Briggate,,Tuesday,2014,3,August,32,3661,0,3661
05/08/2014,15,Briggate at McDonalds ,,Tuesday,2014,3,August,32,1736,0,1736
05/08/2014,15,Commercial Street at Lush,,Tuesday,2014,3,August,32,2377,0,2377
05/08/2014,15,Commercial Street at Barratts,,Tuesday,2014,3,August,32,1659,0,1659
05/08/2014,15,Headrow,,Tuesday,2014,3,August,32,1313,0,1313
05/08/2014,15,Dortmund Square ,,Tuesday,2014,3,August,32,2672,0,2672
05/08/2014,15,Albion Street South,,Tuesday,2014,3,August,32,2231,0,2231
05/08/2014,15,Albion Street North,,Tuesday,2014,3,August,32,1505,0,1505
05/08/2014,16,Briggate,,Tuesday,2014,3,August,32,3336,0,3336
05/08/2014,16,Briggate at McDonalds ,,Tuesday,2014,3,August,32,1663,0,1663
05/08/2014,16,Commercial Street at Lush,,Tuesday,2014,3,August,32,2294,0,2294
05/08/2014,16,Commercial Street at Barratts,,Tuesday,2014,3,August,32,1623,0,1623
05/08/2014,16,Headrow,,Tuesday,2014,3,August,32,1287,0,1287
05/08/2014,16,Dortmund Square ,,Tuesday,2014,3,August,32,2215,0,2215
05/08/2014,16,Albion Street South,,Tuesday,2014,3,August,32,2101,0,2101
05/08/2014,16,Albion Street North,,Tuesday,2014,3,August,32,1541,0,1541
05/08/2014,17,Briggate,,Tuesday,2014,3,August,32,2986,0,2986
05/08/2014,17,Briggate at McDonalds ,,Tuesday,2014,3,August,32,1387,0,1387
05/08/2014,17,Commercial Street at Lush,,Tuesday,2014,3,August,32,2197,0,2197
05/08/2014,17,Commercial Street at Barratts,,Tuesday,2014,3,August,32,1653,0,1653
05/08/2014,17,Headrow,,Tuesday,2014,3,August,32,993,0,993
05/08/2014,17,Dortmund Square ,,Tuesday,2014,3,August,32,1634,0,1634
05/08/2014,17,Albion Street South,,Tuesday,2014,3,August,32,2088,0,2088
05/08/2014,17,Albion Street North,,Tuesday,2014,3,August,32,1474,0,1474
05/08/2014,18,Briggate,,Tuesday,2014,3,August,32,1983,0,1983
05/08/2014,18,Briggate at McDonalds ,,Tuesday,2014,3,August,32,952,0,952
05/08/2014,18,Commercial Street at Lush,,Tuesday,2014,3,August,32,1061,0,1061
05/08/2014,18,Commercial Street at Barratts,,Tuesday,2014,3,August,32,1306,0,1306
05/08/2014,18,Headrow,,Tuesday,2014,3,August,32,523,0,523
05/08/2014,18,Dortmund Square ,,Tuesday,2014,3,August,32,926,0,926
05/08/2014,18,Albion Street South,,Tuesday,2014,3,August,32,1104,0,1104
05/08/2014,18,Albion Street North,,Tuesday,2014,3,August,32,812,0,812
05/08/2014,19,Briggate,,Tuesday,2014,3,August,32,972,0,972
05/08/2014,19,Briggate at McDonalds ,,Tuesday,2014,3,August,32,415,0,415
05/08/2014,19,Commercial Street at Lush,,Tuesday,2014,3,August,32,325,0,325
05/08/2014,19,Commercial Street at Barratts,,Tuesday,2014,3,August,32,378,0,378
05/08/2014,19,Headrow,,Tuesday,2014,3,August,32,321,0,321
