Site,Location,BRCYear,BRCMonthName,BRCWeek,DayOfWeek,Date,Hour,InCount,OutCount,ReportCount,FactoredInCount,FactoredOutCount,FactoredReportCount,,,
Leeds,Headrow,2016,November,46,Thursday,17-Nov-16,12,1828,0,1828,1828,0,1828,,,
Leeds,Headrow,2016,November,46,Thursday,17-Nov-16,13,2063,0,2063,2063,0,2063,,,
Leeds,Headrow,2016,November,46,Thursday,17-Nov-16,14,1715,0,1715,1715,0,1715,,,
Leeds,Headrow,2016,November,46,Thursday,17-Nov-16,15,1750,0,1750,1750,0,1750,,,
Leeds,Headrow,2016,November,46,Thursday,17-Nov-16,16,1148,0,1148,1148,0,1148,,,
Leeds,Headrow,2016,November,46,Thursday,17-Nov-16,17,864,0,864,864,0,864,,,
Leeds,Headrow,2016,November,46,Thursday,17-Nov-16,18,649,0,649,649,0,649,,,
Leeds,Headrow,2016,November,46,Thursday,17-Nov-16,19,209,0,209,209,0,209,,,
Leeds,Headrow,2016,November,46,Thursday,17-Nov-16,20,130,0,130,130,0,130,,,
Leeds,Headrow,2016,November,46,Thursday,17-Nov-16,21,62,0,62,62,0,62,,,
Leeds,Headrow,2016,November,46,Thursday,17-Nov-16,22,46,0,46,46,0,46,,,
Leeds,Headrow,2016,November,46,Thursday,17-Nov-16,23,164,0,164,164,0,164,,,
Leeds,Headrow,2016,November,46,Friday,18-Nov-16,0,54,0,54,54,0,54,,,
Leeds,Headrow,2016,November,46,Friday,18-Nov-16,1,25,0,25,25,0,25,,,
Leeds,Headrow,2016,November,46,Friday,18-Nov-16,2,42,0,42,42,0,42,,,
Leeds,Headrow,2016,November,46,Friday,18-Nov-16,3,74,0,74,74,0,74,,,
Leeds,Headrow,2016,November,46,Friday,18-Nov-16,4,93,0,93,93,0,93,,,
Leeds,Headrow,2016,November,46,Friday,18-Nov-16,5,51,0,51,51,0,51,,,
Leeds,Headrow,2016,November,46,Friday,18-Nov-16,6,97,0,97,97,0,97,,,
Leeds,Headrow,2016,November,46,Friday,18-Nov-16,7,246,0,246,246,0,246,,,
Leeds,Headrow,2016,November,46,Friday,18-Nov-16,8,557,0,557,557,0,557,,,
Leeds,Headrow,2016,November,46,Friday,18-Nov-16,9,769,0,769,769,0,769,,,
Leeds,Headrow,2016,November,46,Friday,18-Nov-16,10,1193,0,1193,1193,0,1193,,,
Leeds,Headrow,2016,November,46,Friday,18-Nov-16,11,1653,0,1653,1653,0,1653,,,
Leeds,Headrow,2016,November,46,Friday,18-Nov-16,12,2121,0,2121,2121,0,2121,,,
Leeds,Headrow,2016,November,46,Friday,18-Nov-16,13,2006,0,2006,2006,0,2006,,,
Leeds,Headrow,2016,November,46,Friday,18-Nov-16,14,1608,0,1608,1608,0,1608,,,
Leeds,Headrow,2016,November,46,Friday,18-Nov-16,15,1679,0,1679,1679,0,1679,,,
Leeds,Headrow,2016,November,46,Friday,18-Nov-16,16,1118,0,1118,1118,0,1118,,,
Leeds,Headrow,2016,November,46,Friday,18-Nov-16,17,919,0,919,919,0,919,,,
Leeds,Headrow,2016,November,46,Friday,18-Nov-16,18,524,0,524,524,0,524,,,
Leeds,Headrow,2016,November,46,Friday,18-Nov-16,19,183,0,183,183,0,183,,,
Leeds,Headrow,2016,November,46,Friday,18-Nov-16,20,128,0,128,128,0,128,,,
Leeds,Headrow,2016,November,46,Friday,18-Nov-16,21,78,0,78,78,0,78,,,
Leeds,Headrow,2016,November,46,Friday,18-Nov-16,22,96,0,96,96,0,96,,,
Leeds,Headrow,2016,November,46,Friday,18-Nov-16,23,312,0,312,312,0,312,,,
Leeds,Headrow,2016,November,46,Saturday,19-Nov-16,0,196,0,196,196,0,196,,,
Leeds,Headrow,2016,November,46,Saturday,19-Nov-16,1,116,0,116,116,0,116,,,
Leeds,Headrow,2016,November,46,Saturday,19-Nov-16,2,94,0,94,94,0,94,,,
Leeds,Headrow,2016,November,46,Saturday,19-Nov-16,3,136,0,136,136,0,136,,,
Leeds,Headrow,2016,November,46,Saturday,19-Nov-16,4,51,0,51,51,0,51,,,
Leeds,Headrow,2016,November,46,Saturday,19-Nov-16,5,35,0,35,35,0,35,,,
Leeds,Headrow,2016,November,46,Saturday,19-Nov-16,6,80,0,80,80,0,80,,,
Leeds,Headrow,2016,November,46,Saturday,19-Nov-16,7,116,0,116,116,0,116,,,
Leeds,Headrow,2016,November,46,Saturday,19-Nov-16,8,352,0,352,352,0,352,,,
Leeds,Headrow,2016,November,46,Saturday,19-Nov-16,9,885,0,885,885,0,885,,,
Leeds,Headrow,2016,November,46,Saturday,19-Nov-16,10,1440,0,1440,1440,0,1440,,,
Leeds,Headrow,2016,November,46,Saturday,19-Nov-16,11,2282,0,2282,2282,0,2282,,,
Leeds,Headrow,2016,November,46,Saturday,19-Nov-16,12,3071,0,3071,3071,0,3071,,,
Leeds,Headrow,2016,November,46,Saturday,19-Nov-16,13,3386,0,3386,3386,0,3386,,,
Leeds,Headrow,2016,November,46,Saturday,19-Nov-16,14,3402,0,3402,3402,0,3402,,,
Leeds,Headrow,2016,November,46,Saturday,19-Nov-16,15,3462,0,3462,3462,0,3462,,,
Leeds,Headrow,2016,November,46,Saturday,19-Nov-16,16,1990,0,1990,1990,0,1990,,,
Leeds,Headrow,2016,November,46,Saturday,19-Nov-16,17,1340,0,1340,1340,0,1340,,,
Leeds,Headrow,2016,November,46,Saturday,19-Nov-16,18,888,0,888,888,0,888,,,
Leeds,Headrow,2016,November,46,Saturday,19-Nov-16,19,235,0,235,235,0,235,,,
Leeds,Headrow,2016,November,46,Saturday,19-Nov-16,20,180,0,180,180,0,180,,,
Leeds,Headrow,2016,November,46,Saturday,19-Nov-16,21,115,0,115,115,0,115,,,
Leeds,Headrow,2016,November,46,Saturday,19-Nov-16,22,97,0,97,97,0,97,,,
Leeds,Headrow,2016,November,46,Saturday,19-Nov-16,23,360,0,360,360,0,360,,,
Leeds,Headrow,2016,November,46,Sunday,20-Nov-16,0,313,0,313,313,0,313,,,
Leeds,Headrow,2016,November,46,Sunday,20-Nov-16,1,189,0,189,189,0,189,,,
Leeds,Headrow,2016,November,46,Sunday,20-Nov-16,2,121,0,121,121,0,121,,,
Leeds,Headrow,2016,November,46,Sunday,20-Nov-16,3,89,0,89,89,0,89,,,
Leeds,Headrow,2016,November,46,Sunday,20-Nov-16,4,69,0,69,69,0,69,,,
Leeds,Headrow,2016,November,46,Sunday,20-Nov-16,5,14,0,14,14,0,14,,,
Leeds,Headrow,2016,November,46,Sunday,20-Nov-16,6,20,0,20,20,0,20,,,
Leeds,Headrow,2016,November,46,Sunday,20-Nov-16,7,65,0,65,65,0,65,,,
Leeds,Headrow,2016,November,46,Sunday,20-Nov-16,8,110,0,110,110,0,110,,,
Leeds,Headrow,2016,November,46,Sunday,20-Nov-16,9,225,0,225,225,0,225,,,
Leeds,Headrow,2016,November,46,Sunday,20-Nov-16,10,754,0,754,754,0,754,,,
Leeds,Headrow,2016,November,46,Sunday,20-Nov-16,11,1357,0,1357,1357,0,1357,,,
Leeds,Headrow,2016,November,46,Sunday,20-Nov-16,12,1773,0,1773,1773,0,1773,,,
Leeds,Headrow,2016,November,46,Sunday,20-Nov-16,13,2360,0,2360,2360,0,2360,,,
Leeds,Headrow,2016,November,46,Sunday,20-Nov-16,14,2231,0,2231,2231,0,2231,,,
Leeds,Headrow,2016,November,46,Sunday,20-Nov-16,15,2206,0,2206,2206,0,2206,,,
Leeds,Headrow,2016,November,46,Sunday,20-Nov-16,16,1145,0,1145,1145,0,1145,,,
Leeds,Headrow,2016,November,46,Sunday,20-Nov-16,17,250,0,250,250,0,250,,,
Leeds,Headrow,2016,November,46,Sunday,20-Nov-16,18,113,0,113,113,0,113,,,
Leeds,Headrow,2016,November,46,Sunday,20-Nov-16,19,70,0,70,70,0,70,,,
Leeds,Headrow,2016,November,46,Sunday,20-Nov-16,20,55,0,55,55,0,55,,,
Leeds,Headrow,2016,November,46,Sunday,20-Nov-16,21,27,0,27,27,0,27,,,
Leeds,Headrow,2016,November,46,Sunday,20-Nov-16,22,19,0,19,19,0,19,,,
Leeds,Headrow,2016,November,46,Sunday,20-Nov-16,23,79,0,79,79,0,79,,,
Leeds,Headrow,2016,November,47,Monday,21-Nov-16,0,29,0,29,29,0,29,,,
Leeds,Headrow,2016,November,47,Monday,21-Nov-16,1,24,0,24,24,0,24,,,
Leeds,Headrow,2016,November,47,Monday,21-Nov-16,2,4,0,4,4,0,4,,,
Leeds,Headrow,2016,November,47,Monday,21-Nov-16,3,17,0,17,17,0,17,,,
Leeds,Headrow,2016,November,47,Monday,21-Nov-16,4,7,0,7,7,0,7,,,
Leeds,Headrow,2016,November,47,Monday,21-Nov-16,5,41,0,41,41,0,41,,,
Leeds,Headrow,2016,November,47,Monday,21-Nov-16,6,92,0,92,92,0,92,,,
Leeds,Headrow,2016,November,47,Monday,21-Nov-16,7,235,0,235,235,0,235,,,
Leeds,Headrow,2016,November,47,Monday,21-Nov-16,8,563,0,563,563,0,563,,,
Leeds,Headrow,2016,November,47,Monday,21-Nov-16,9,672,0,672,672,0,672,,,
Leeds,Headrow,2016,November,47,Monday,21-Nov-16,10,1045,0,1045,1045,0,1045,,,
Leeds,Headrow,2016,November,47,Monday,21-Nov-16,11,1381,0,1381,1381,0,1381,,,
Leeds,Headrow,2016,November,47,Monday,21-Nov-16,12,1974,0,1974,1974,0,1974,,,
Leeds,Headrow,2016,November,47,Monday,21-Nov-16,13,1768,0,1768,1768,0,1768,,,
Leeds,Headrow,2016,November,47,Monday,21-Nov-16,14,1475,0,1475,1475,0,1475,,,
Leeds,Headrow,2016,November,47,Monday,21-Nov-16,15,1339,0,1339,1339,0,1339,,,
Leeds,Headrow,2016,November,47,Monday,21-Nov-16,16,664,0,664,664,0,664,,,
Leeds,Headrow,2016,November,47,Monday,21-Nov-16,17,336,0,336,336,0,336,,,
Leeds,Headrow,2016,November,47,Monday,21-Nov-16,18,270,0,270,270,0,270,,,
Leeds,Headrow,2016,November,47,Monday,21-Nov-16,19,81,0,81,81,0,81,,,
Leeds,Headrow,2016,November,47,Monday,21-Nov-16,20,50,0,50,50,0,50,,,
Leeds,Headrow,2016,November,47,Monday,21-Nov-16,21,43,0,43,43,0,43,,,
Leeds,Headrow,2016,November,47,Monday,21-Nov-16,22,70,0,70,70,0,70,,,
Leeds,Headrow,2016,November,47,Monday,21-Nov-16,23,38,0,38,38,0,38,,,
Leeds,Headrow,2016,November,47,Tuesday,22-Nov-16,0,11,0,11,11,0,11,,,
Leeds,Headrow,2016,November,47,Tuesday,22-Nov-16,1,11,0,11,11,0,11,,,
Leeds,Headrow,2016,November,47,Tuesday,22-Nov-16,2,8,0,8,8,0,8,,,
Leeds,Headrow,2016,November,47,Tuesday,22-Nov-16,3,14,0,14,14,0,14,,,
Leeds,Headrow,2016,November,47,Tuesday,22-Nov-16,4,29,0,29,29,0,29,,,
Leeds,Headrow,2016,November,47,Tuesday,22-Nov-16,5,35,0,35,35,0,35,,,
Leeds,Headrow,2016,November,47,Tuesday,22-Nov-16,6,100,0,100,100,0,100,,,
Leeds,Headrow,2016,November,47,Tuesday,22-Nov-16,7,244,0,244,244,0,244,,,
Leeds,Headrow,2016,November,47,Tuesday,22-Nov-16,8,560,0,560,560,0,560,,,
Leeds,Headrow,2016,November,47,Tuesday,22-Nov-16,9,779,0,779,779,0,779,,,
Leeds,Headrow,2016,November,47,Tuesday,22-Nov-16,10,1206,0,1206,1206,0,1206,,,
Leeds,Headrow,2016,November,47,Tuesday,22-Nov-16,11,1545,0,1545,1545,0,1545,,,
Leeds,Headrow,2016,November,47,Tuesday,22-Nov-16,12,2638,0,2638,2638,0,2638,,,
Leeds,Headrow,2016,November,47,Tuesday,22-Nov-16,13,2590,0,2590,2590,0,2590,,,
Leeds,Headrow,2016,November,47,Tuesday,22-Nov-16,14,1889,0,1889,1889,0,1889,,,
Leeds,Headrow,2016,November,47,Tuesday,22-Nov-16,15,1816,0,1816,1816,0,1816,,,
Leeds,Headrow,2016,November,47,Tuesday,22-Nov-16,16,742,0,742,742,0,742,,,
Leeds,Headrow,2016,November,47,Tuesday,22-Nov-16,17,437,0,437,437,0,437,,,
Leeds,Headrow,2016,November,47,Tuesday,22-Nov-16,18,271,0,271,271,0,271,,,
Leeds,Headrow,2016,November,47,Tuesday,22-Nov-16,19,148,0,148,148,0,148,,,
Leeds,Headrow,2016,November,47,Tuesday,22-Nov-16,20,79,0,79,79,0,79,,,
Leeds,Headrow,2016,November,47,Tuesday,22-Nov-16,21,57,0,57,57,0,57,,,
Leeds,Headrow,2016,November,47,Tuesday,22-Nov-16,22,55,0,55,55,0,55,,,
Leeds,Headrow,2016,November,47,Tuesday,22-Nov-16,23,176,0,176,176,0,176,,,
Leeds,Headrow,2016,November,47,Wednesday,23-Nov-16,0,73,0,73,73,0,73,,,
Leeds,Headrow,2016,November,47,Wednesday,23-Nov-16,1,30,0,30,30,0,30,,,
Leeds,Headrow,2016,November,47,Wednesday,23-Nov-16,2,39,0,39,39,0,39,,,
Leeds,Headrow,2016,November,47,Wednesday,23-Nov-16,3,26,0,26,26,0,26,,,
Leeds,Headrow,2016,November,47,Wednesday,23-Nov-16,4,22,0,22,22,0,22,,,
Leeds,Headrow,2016,November,47,Wednesday,23-Nov-16,5,33,0,33,33,0,33,,,
Leeds,Headrow,2016,November,47,Wednesday,23-Nov-16,6,119,0,119,119,0,119,,,
Leeds,Headrow,2016,November,47,Wednesday,23-Nov-16,7,302,0,302,302,0,302,,,
Leeds,Headrow,2016,November,47,Wednesday,23-Nov-16,8,591,0,591,591,0,591,,,
Leeds,Headrow,2016,November,47,Wednesday,23-Nov-16,9,804,0,804,804,0,804,,,
Leeds,Headrow,2016,November,47,Wednesday,23-Nov-16,10,1278,0,1278,1278,0,1278,,,
Leeds,Headrow,2016,November,47,Wednesday,23-Nov-16,11,1787,0,1787,1787,0,1787,,,
Leeds,Headrow,2016,November,47,Wednesday,23-Nov-16,12,2641,0,2641,2641,0,2641,,,
Leeds,Headrow,2016,November,47,Wednesday,23-Nov-16,13,2788,0,2788,2788,0,2788,,,
Leeds,Headrow,2016,November,47,Wednesday,23-Nov-16,14,2178,0,2178,2178,0,2178,,,
Leeds,Headrow,2016,November,47,Wednesday,23-Nov-16,15,1918,0,1918,1918,0,1918,,,
Leeds,Headrow,2016,November,47,Wednesday,23-Nov-16,16,1570,0,1570,1570,0,1570,,,
Leeds,Headrow,2016,November,47,Wednesday,23-Nov-16,17,948,0,948,948,0,948,,,
Leeds,Headrow,2016,November,47,Wednesday,23-Nov-16,18,683,0,683,683,0,683,,,
Leeds,Headrow,2016,November,47,Wednesday,23-Nov-16,19,270,0,270,270,0,270,,,
Leeds,Headrow,2016,November,47,Wednesday,23-Nov-16,20,196,0,196,196,0,196,,,
Leeds,Headrow,2016,November,47,Wednesday,23-Nov-16,21,75,0,75,75,0,75,,,
Leeds,Headrow,2016,November,47,Wednesday,23-Nov-16,22,46,0,46,46,0,46,,,
Leeds,Headrow,2016,November,47,Wednesday,23-Nov-16,23,161,0,161,161,0,161,,,
Leeds,Headrow,2016,November,47,Thursday,24-Nov-16,0,65,0,65,65,0,65,,,
Leeds,Headrow,2016,November,47,Thursday,24-Nov-16,1,36,0,36,36,0,36,,,
Leeds,Headrow,2016,November,47,Thursday,24-Nov-16,2,41,0,41,41,0,41,,,
Leeds,Headrow,2016,November,47,Thursday,24-Nov-16,3,46,0,46,46,0,46,,,
Leeds,Headrow,2016,November,47,Thursday,24-Nov-16,4,21,0,21,21,0,21,,,
Leeds,Headrow,2016,November,47,Thursday,24-Nov-16,5,35,0,35,35,0,35,,,
Leeds,Headrow,2016,November,47,Thursday,24-Nov-16,6,122,0,122,122,0,122,,,
Leeds,Headrow,2016,November,47,Thursday,24-Nov-16,7,273,0,273,273,0,273,,,
Leeds,Headrow,2016,November,47,Thursday,24-Nov-16,8,628,0,628,628,0,628,,,
Leeds,Headrow,2016,November,47,Thursday,24-Nov-16,9,829,0,829,829,0,829,,,
Leeds,Headrow,2016,November,47,Thursday,24-Nov-16,10,1275,0,1275,1275,0,1275,,,
Leeds,Headrow,2016,November,47,Thursday,24-Nov-16,11,1665,0,1665,1665,0,1665,,,
Leeds,Headrow,2016,November,47,Thursday,24-Nov-16,12,2705,0,2705,2705,0,2705,,,
Leeds,Headrow,2016,November,47,Thursday,24-Nov-16,13,2698,0,2698,2698,0,2698,,,
Leeds,Headrow,2016,November,47,Thursday,24-Nov-16,14,2025,0,2025,2025,0,2025,,,
Leeds,Headrow,2016,November,47,Thursday,24-Nov-16,15,2079,0,2079,2079,0,2079,,,
Leeds,Headrow,2016,November,47,Thursday,24-Nov-16,16,1276,0,1276,1276,0,1276,,,
Leeds,Headrow,2016,November,47,Thursday,24-Nov-16,17,854,0,854,854,0,854,,,
Leeds,Headrow,2016,November,47,Thursday,24-Nov-16,18,609,0,609,609,0,609,,,
Leeds,Headrow,2016,November,47,Thursday,24-Nov-16,19,462,0,462,462,0,462,,,
Leeds,Headrow,2016,November,47,Thursday,24-Nov-16,20,167,0,167,167,0,167,,,
Leeds,Headrow,2016,November,47,Thursday,24-Nov-16,21,73,0,73,73,0,73,,,
Leeds,Headrow,2016,November,47,Thursday,24-Nov-16,22,89,0,89,89,0,89,,,
Leeds,Headrow,2016,November,47,Thursday,24-Nov-16,23,202,0,202,202,0,202,,,
Leeds,Headrow,2016,November,47,Friday,25-Nov-16,0,133,0,133,133,0,133,,,
Leeds,Headrow,2016,November,47,Friday,25-Nov-16,1,89,0,89,89,0,89,,,
Leeds,Headrow,2016,November,47,Friday,25-Nov-16,2,40,0,40,40,0,40,,,
Leeds,Headrow,2016,November,47,Friday,25-Nov-16,3,57,0,57,57,0,57,,,
Leeds,Headrow,2016,November,47,Friday,25-Nov-16,4,16,0,16,16,0,16,,,
Leeds,Headrow,2016,November,47,Friday,25-Nov-16,5,47,0,47,47,0,47,,,
Leeds,Headrow,2016,November,47,Friday,25-Nov-16,6,109,0,109,109,0,109,,,
Leeds,Headrow,2016,November,47,Friday,25-Nov-16,7,374,0,374,374,0,374,,,
Leeds,Headrow,2016,November,47,Friday,25-Nov-16,8,736,0,736,736,0,736,,,
Leeds,Headrow,2016,November,47,Friday,25-Nov-16,9,1252,0,1252,1252,0,1252,,,
Leeds,Headrow,2016,November,47,Friday,25-Nov-16,10,1999,0,1999,1999,0,1999,,,
Leeds,Headrow,2016,November,47,Friday,25-Nov-16,11,2583,0,2583,2583,0,2583,,,
Leeds,Headrow,2016,November,47,Friday,25-Nov-16,12,3859,0,3859,3859,0,3859,,,
Leeds,Headrow,2016,November,47,Friday,25-Nov-16,13,3900,0,3900,3900,0,3900,,,
Leeds,Headrow,2016,November,47,Friday,25-Nov-16,14,3444,0,3444,3444,0,3444,,,
Leeds,Headrow,2016,November,47,Friday,25-Nov-16,15,3312,0,3312,3312,0,3312,,,
Leeds,Headrow,2016,November,47,Friday,25-Nov-16,16,1922,0,1922,1922,0,1922,,,
Leeds,Headrow,2016,November,47,Friday,25-Nov-16,17,1206,0,1206,1206,0,1206,,,
Leeds,Headrow,2016,November,47,Friday,25-Nov-16,18,991,0,991,991,0,991,,,
Leeds,Headrow,2016,November,47,Friday,25-Nov-16,19,675,0,675,675,0,675,,,
Leeds,Headrow,2016,November,47,Friday,25-Nov-16,20,374,0,374,374,0,374,,,
Leeds,Headrow,2016,November,47,Friday,25-Nov-16,21,162,0,162,162,0,162,,,
Leeds,Headrow,2016,November,47,Friday,25-Nov-16,22,78,0,78,78,0,78,,,
Leeds,Headrow,2016,November,47,Friday,25-Nov-16,23,558,0,558,558,0,558,,,
Leeds,Headrow,2016,November,47,Saturday,26-Nov-16,0,228,0,228,228,0,228,,,
Leeds,Headrow,2016,November,47,Saturday,26-Nov-16,1,129,0,129,129,0,129,,,
Leeds,Headrow,2016,November,47,Saturday,26-Nov-16,2,171,0,171,171,0,171,,,
Leeds,Headrow,2016,November,47,Saturday,26-Nov-16,3,115,0,115,115,0,115,,,
Leeds,Headrow,2016,November,47,Saturday,26-Nov-16,4,175,0,175,175,0,175,,,
Leeds,Headrow,2016,November,47,Saturday,26-Nov-16,5,277,0,277,277,0,277,,,
Leeds,Headrow,2016,November,47,Saturday,26-Nov-16,6,218,0,218,218,0,218,,,
Leeds,Headrow,2016,November,47,Saturday,26-Nov-16,7,164,0,164,164,0,164,,,
Leeds,Headrow,2016,November,47,Saturday,26-Nov-16,8,579,0,579,579,0,579,,,
Leeds,Headrow,2016,November,47,Saturday,26-Nov-16,9,901,0,901,901,0,901,,,
Leeds,Headrow,2016,November,47,Saturday,26-Nov-16,10,1535,0,1535,1535,0,1535,,,
Leeds,Headrow,2016,November,47,Saturday,26-Nov-16,11,2355,0,2355,2355,0,2355,,,
Leeds,Headrow,2016,November,47,Saturday,26-Nov-16,12,2966,0,2966,2966,0,2966,,,
Leeds,Headrow,2016,November,47,Saturday,26-Nov-16,13,3384,0,3384,3384,0,3384,,,
Leeds,Headrow,2016,November,47,Saturday,26-Nov-16,14,3508,0,3508,3508,0,3508,,,
Leeds,Headrow,2016,November,47,Saturday,26-Nov-16,15,3438,0,3438,3438,0,3438,,,
Leeds,Headrow,2016,November,47,Saturday,26-Nov-16,16,2371,0,2371,2371,0,2371,,,
Leeds,Headrow,2016,November,47,Saturday,26-Nov-16,17,1527,0,1527,1527,0,1527,,,
Leeds,Headrow,2016,November,47,Saturday,26-Nov-16,18,892,0,892,892,0,892,,,
Leeds,Headrow,2016,November,47,Saturday,26-Nov-16,19,391,0,391,391,0,391,,,
Leeds,Headrow,2016,November,47,Saturday,26-Nov-16,20,274,0,274,274,0,274,,,
Leeds,Headrow,2016,November,47,Saturday,26-Nov-16,21,228,0,228,228,0,228,,,
Leeds,Headrow,2016,November,47,Saturday,26-Nov-16,22,189,0,189,189,0,189,,,
Leeds,Headrow,2016,November,47,Saturday,26-Nov-16,23,379,0,379,379,0,379,,,
Leeds,Headrow,2016,November,47,Sunday,27-Nov-16,0,280,0,280,280,0,280,,,
Leeds,Headrow,2016,November,47,Sunday,27-Nov-16,1,246,0,246,246,0,246,,,
Leeds,Headrow,2016,November,47,Sunday,27-Nov-16,2,240,0,240,240,0,240,,,
Leeds,Headrow,2016,November,47,Sunday,27-Nov-16,3,237,0,237,237,0,237,,,
Leeds,Headrow,2016,November,47,Sunday,27-Nov-16,4,145,0,145,145,0,145,,,
Leeds,Headrow,2016,November,47,Sunday,27-Nov-16,5,45,0,45,45,0,45,,,
Leeds,Headrow,2016,November,47,Sunday,27-Nov-16,6,40,0,40,40,0,40,,,
Leeds,Headrow,2016,November,47,Sunday,27-Nov-16,7,80,0,80,80,0,80,,,
Leeds,Headrow,2016,November,47,Sunday,27-Nov-16,8,129,0,129,129,0,129,,,
Leeds,Headrow,2016,November,47,Sunday,27-Nov-16,9,232,0,232,232,0,232,,,
Leeds,Headrow,2016,November,47,Sunday,27-Nov-16,10,879,0,879,879,0,879,,,
Leeds,Headrow,2016,November,47,Sunday,27-Nov-16,11,1708,0,1708,1708,0,1708,,,
Leeds,Headrow,2016,November,47,Sunday,27-Nov-16,12,2489,0,2489,2489,0,2489,,,
Leeds,Headrow,2016,November,47,Sunday,27-Nov-16,13,2923,0,2923,2923,0,2923,,,
Leeds,Headrow,2016,November,47,Sunday,27-Nov-16,14,2866,0,2866,2866,0,2866,,,
Leeds,Headrow,2016,November,47,Sunday,27-Nov-16,15,2675,0,2675,2675,0,2675,,,
Leeds,Headrow,2016,November,47,Sunday,27-Nov-16,16,1008,0,1008,1008,0,1008,,,
Leeds,Headrow,2016,November,47,Sunday,27-Nov-16,17,304,0,304,304,0,304,,,
Leeds,Headrow,2016,November,47,Sunday,27-Nov-16,18,152,0,152,152,0,152,,,
Leeds,Headrow,2016,November,47,Sunday,27-Nov-16,19,68,0,68,68,0,68,,,
Leeds,Headrow,2016,November,47,Sunday,27-Nov-16,20,45,0,45,45,0,45,,,
Leeds,Headrow,2016,November,47,Sunday,27-Nov-16,21,45,0,45,45,0,45,,,
Leeds,Headrow,2016,November,47,Sunday,27-Nov-16,22,30,0,30,30,0,30,,,
Leeds,Headrow,2016,November,47,Sunday,27-Nov-16,23,72,0,72,72,0,72,,,
Leeds,Headrow,2016,December,48,Monday,28-Nov-16,0,29,0,29,29,0,29,,,
Leeds,Headrow,2016,December,48,Monday,28-Nov-16,1,25,0,25,25,0,25,,,
Leeds,Headrow,2016,December,48,Monday,28-Nov-16,2,12,0,12,12,0,12,,,
Leeds,Headrow,2016,December,48,Monday,28-Nov-16,3,1,0,1,1,0,1,,,
Leeds,Headrow,2016,December,48,Monday,28-Nov-16,4,10,0,10,10,0,10,,,
Leeds,Headrow,2016,December,48,Monday,28-Nov-16,5,40,0,40,40,0,40,,,
Leeds,Headrow,2016,December,48,Monday,28-Nov-16,6,99,0,99,99,0,99,,,
Leeds,Headrow,2016,December,48,Monday,28-Nov-16,7,263,0,263,263,0,263,,,
Leeds,Headrow,2016,December,48,Monday,28-Nov-16,8,563,0,563,563,0,563,,,
Leeds,Headrow,2016,December,48,Monday,28-Nov-16,9,830,0,830,830,0,830,,,
Leeds,Headrow,2016,December,48,Monday,28-Nov-16,10,1393,0,1393,1393,0,1393,,,
Leeds,Headrow,2016,December,48,Monday,28-Nov-16,11,1953,0,1953,1953,0,1953,,,
Leeds,Headrow,2016,December,48,Monday,28-Nov-16,12,3092,0,3092,3092,0,3092,,,
Leeds,Headrow,2016,December,48,Monday,28-Nov-16,13,3041,0,3041,3041,0,3041,,,
Leeds,Headrow,2016,December,48,Monday,28-Nov-16,14,2154,0,2154,2154,0,2154,,,
Leeds,Headrow,2016,December,48,Monday,28-Nov-16,15,2135,0,2135,2135,0,2135,,,
Leeds,Headrow,2016,December,48,Monday,28-Nov-16,16,1165,0,1165,1165,0,1165,,,
Leeds,Headrow,2016,December,48,Monday,28-Nov-16,17,709,0,709,709,0,709,,,
Leeds,Headrow,2016,December,48,Monday,28-Nov-16,18,444,0,444,444,0,444,,,
Leeds,Headrow,2016,December,48,Monday,28-Nov-16,19,187,0,187,187,0,187,,,
Leeds,Headrow,2016,December,48,Monday,28-Nov-16,20,109,0,109,109,0,109,,,
Leeds,Headrow,2016,December,48,Monday,28-Nov-16,21,53,0,53,53,0,53,,,
Leeds,Headrow,2016,December,48,Monday,28-Nov-16,22,32,0,32,32,0,32,,,
Leeds,Headrow,2016,December,48,Monday,28-Nov-16,23,127,0,127,127,0,127,,,
Leeds,Headrow,2016,December,48,Tuesday,29-Nov-16,0,41,0,41,41,0,41,,,
Leeds,Headrow,2016,December,48,Tuesday,29-Nov-16,1,37,0,37,37,0,37,,,
Leeds,Headrow,2016,December,48,Tuesday,29-Nov-16,2,54,0,54,54,0,54,,,
Leeds,Headrow,2016,December,48,Tuesday,29-Nov-16,3,19,0,19,19,0,19,,,
Leeds,Headrow,2016,December,48,Tuesday,29-Nov-16,4,51,0,51,51,0,51,,,
Leeds,Headrow,2016,December,48,Tuesday,29-Nov-16,5,45,0,45,45,0,45,,,
Leeds,Headrow,2016,December,48,Tuesday,29-Nov-16,6,107,0,107,107,0,107,,,
Leeds,Headrow,2016,December,48,Tuesday,29-Nov-16,7,241,0,241,241,0,241,,,
Leeds,Headrow,2016,December,48,Tuesday,29-Nov-16,8,541,0,541,541,0,541,,,
Leeds,Headrow,2016,December,48,Tuesday,29-Nov-16,9,778,0,778,778,0,778,,,
Leeds,Headrow,2016,December,48,Tuesday,29-Nov-16,10,1281,0,1281,1281,0,1281,,,
Leeds,Headrow,2016,December,48,Tuesday,29-Nov-16,11,1794,0,1794,1794,0,1794,,,
Leeds,Headrow,2016,December,48,Tuesday,29-Nov-16,12,2778,0,2778,2778,0,2778,,,
