Site,LocationName,BRCYear,BRCMonthName,BRCWeekNum,DayName,Date,Hour3,InCount,OutCount,ReportCount,FactoredInCount,FactoredOutCount,FactoredReportCount,,Hour
Leeds,Commercial Street at Barratts,2017,April,15,Friday,2017-04-14,20:00,275,0,275,275,0,275,,20
Leeds,Commercial Street at Barratts,2017,April,15,Friday,2017-04-14,21:00,241,0,241,241,0,241,,21
Leeds,Commercial Street at Barratts,2017,April,15,Friday,2017-04-14,22:00,174,0,174,174,0,174,,22
Leeds,Commercial Street at Barratts,2017,April,15,Friday,2017-04-14,23:00,151,0,151,151,0,151,,23
Leeds,Commercial Street at Barratts,2017,April,15,Saturday,2017-04-15,00:00,99,0,99,99,0,99,,0
Leeds,Commercial Street at Barratts,2017,April,15,Saturday,2017-04-15,01:00,27,0,27,27,0,27,,1
Leeds,Commercial Street at Barratts,2017,April,15,Saturday,2017-04-15,02:00,0,0,0,0,0,0,,2
Leeds,Commercial Street at Barratts,2017,April,15,Saturday,2017-04-15,03:00,0,0,0,0,0,0,,3
Leeds,Commercial Street at Barratts,2017,April,15,Saturday,2017-04-15,04:00,0,0,0,0,0,0,,4
Leeds,Commercial Street at Barratts,2017,April,15,Saturday,2017-04-15,05:00,0,0,0,0,0,0,,5
Leeds,Commercial Street at Barratts,2017,April,15,Saturday,2017-04-15,06:00,0,0,0,0,0,0,,6
Leeds,Commercial Street at Barratts,2017,April,15,Saturday,2017-04-15,07:00,35,0,35,35,0,35,,7
Leeds,Commercial Street at Barratts,2017,April,15,Saturday,2017-04-15,08:00,194,0,194,194,0,194,,8
Leeds,Commercial Street at Barratts,2017,April,15,Saturday,2017-04-15,09:00,611,0,611,611,0,611,,9
Leeds,Commercial Street at Barratts,2017,April,15,Saturday,2017-04-15,10:00,1294,0,1294,1294,0,1294,,10
Leeds,Commercial Street at Barratts,2017,April,15,Saturday,2017-04-15,11:00,2119,0,2119,2119,0,2119,,11
Leeds,Commercial Street at Barratts,2017,April,15,Saturday,2017-04-15,12:00,2940,0,2940,2940,0,2940,,12
Leeds,Commercial Street at Barratts,2017,April,15,Saturday,2017-04-15,13:00,3138,0,3138,3138,0,3138,,13
Leeds,Commercial Street at Barratts,2017,April,15,Saturday,2017-04-15,14:00,3150,0,3150,3150,0,3150,,14
Leeds,Commercial Street at Barratts,2017,April,15,Saturday,2017-04-15,15:00,3205,0,3205,3205,0,3205,,15
Leeds,Commercial Street at Barratts,2017,April,15,Saturday,2017-04-15,16:00,2406,0,2406,2406,0,2406,,16
Leeds,Commercial Street at Barratts,2017,April,15,Saturday,2017-04-15,17:00,1490,0,1490,1490,0,1490,,17
Leeds,Commercial Street at Barratts,2017,April,15,Saturday,2017-04-15,18:00,670,0,670,670,0,670,,18
Leeds,Commercial Street at Barratts,2017,April,15,Saturday,2017-04-15,19:00,383,0,383,383,0,383,,19
Leeds,Commercial Street at Barratts,2017,April,15,Saturday,2017-04-15,20:00,269,0,269,269,0,269,,20
Leeds,Commercial Street at Barratts,2017,April,15,Saturday,2017-04-15,21:00,186,0,186,186,0,186,,21
Leeds,Commercial Street at Barratts,2017,April,15,Saturday,2017-04-15,22:00,158,0,158,158,0,158,,22
Leeds,Commercial Street at Barratts,2017,April,15,Saturday,2017-04-15,23:00,208,0,208,208,0,208,,23
Leeds,Commercial Street at Barratts,2017,April,15,Sunday,2017-04-16,00:00,111,0,111,111,0,111,,0
Leeds,Commercial Street at Barratts,2017,April,15,Sunday,2017-04-16,01:00,45,0,45,45,0,45,,1
Leeds,Commercial Street at Barratts,2017,April,15,Sunday,2017-04-16,02:00,25,0,25,25,0,25,,2
Leeds,Commercial Street at Barratts,2017,April,15,Sunday,2017-04-16,03:00,17,0,17,17,0,17,,3
Leeds,Commercial Street at Barratts,2017,April,15,Sunday,2017-04-16,04:00,0,0,0,0,0,0,,4
Leeds,Commercial Street at Barratts,2017,April,15,Sunday,2017-04-16,05:00,0,0,0,0,0,0,,5
Leeds,Commercial Street at Barratts,2017,April,15,Sunday,2017-04-16,06:00,0,0,0,0,0,0,,6
Leeds,Commercial Street at Barratts,2017,April,15,Sunday,2017-04-16,07:00,3,0,3,3,0,3,,7
Leeds,Commercial Street at Barratts,2017,April,15,Sunday,2017-04-16,08:00,3,0,3,3,0,3,,8
Leeds,Commercial Street at Barratts,2017,April,15,Sunday,2017-04-16,09:00,30,0,30,30,0,30,,9
Leeds,Commercial Street at Barratts,2017,April,15,Sunday,2017-04-16,10:00,140,0,140,140,0,140,,10
Leeds,Commercial Street at Barratts,2017,April,15,Sunday,2017-04-16,11:00,386,0,386,386,0,386,,11
Leeds,Commercial Street at Barratts,2017,April,15,Sunday,2017-04-16,12:00,679,0,679,679,0,679,,12
Leeds,Commercial Street at Barratts,2017,April,15,Sunday,2017-04-16,13:00,865,0,865,865,0,865,,13
Leeds,Commercial Street at Barratts,2017,April,15,Sunday,2017-04-16,14:00,952,0,952,952,0,952,,14
Leeds,Commercial Street at Barratts,2017,April,15,Sunday,2017-04-16,15:00,696,0,696,696,0,696,,15
Leeds,Commercial Street at Barratts,2017,April,15,Sunday,2017-04-16,16:00,551,0,551,551,0,551,,16
Leeds,Commercial Street at Barratts,2017,April,15,Sunday,2017-04-16,17:00,201,0,201,201,0,201,,17
Leeds,Commercial Street at Barratts,2017,April,15,Sunday,2017-04-16,18:00,80,0,80,80,0,80,,18
Leeds,Commercial Street at Barratts,2017,April,15,Sunday,2017-04-16,19:00,57,0,57,57,0,57,,19
Leeds,Commercial Street at Barratts,2017,April,15,Sunday,2017-04-16,20:00,36,0,36,36,0,36,,20
Leeds,Commercial Street at Barratts,2017,April,15,Sunday,2017-04-16,21:00,49,0,49,49,0,49,,21
Leeds,Commercial Street at Barratts,2017,April,15,Sunday,2017-04-16,22:00,32,0,32,32,0,32,,22
Leeds,Commercial Street at Barratts,2017,April,15,Sunday,2017-04-16,23:00,8,0,8,8,0,8,,23
Leeds,Commercial Street at Barratts,2017,April,16,Monday,2017-04-17,00:00,0,0,0,0,0,0,,0
Leeds,Commercial Street at Barratts,2017,April,16,Monday,2017-04-17,01:00,0,0,0,0,0,0,,1
Leeds,Commercial Street at Barratts,2017,April,16,Monday,2017-04-17,02:00,0,0,0,0,0,0,,2
Leeds,Commercial Street at Barratts,2017,April,16,Monday,2017-04-17,03:00,0,0,0,0,0,0,,3
Leeds,Commercial Street at Barratts,2017,April,16,Monday,2017-04-17,04:00,0,0,0,0,0,0,,4
Leeds,Commercial Street at Barratts,2017,April,16,Monday,2017-04-17,05:00,0,0,0,0,0,0,,5
Leeds,Commercial Street at Barratts,2017,April,16,Monday,2017-04-17,06:00,129,0,129,129,0,129,,6
Leeds,Commercial Street at Barratts,2017,April,16,Monday,2017-04-17,07:00,342,0,342,342,0,342,,7
Leeds,Commercial Street at Barratts,2017,April,16,Monday,2017-04-17,08:00,793,0,793,793,0,793,,8
Leeds,Commercial Street at Barratts,2017,April,16,Monday,2017-04-17,09:00,899,0,899,899,0,899,,9
Leeds,Commercial Street at Barratts,2017,April,16,Monday,2017-04-17,10:00,1391,0,1391,1391,0,1391,,10
Leeds,Commercial Street at Barratts,2017,April,16,Monday,2017-04-17,11:00,2044,0,2044,2044,0,2044,,11
Leeds,Commercial Street at Barratts,2017,April,16,Monday,2017-04-17,12:00,3608,0,3608,3608,0,3608,,12
Leeds,Commercial Street at Barratts,2017,April,16,Monday,2017-04-17,13:00,3420,0,3420,3420,0,3420,,13
Leeds,Commercial Street at Barratts,2017,April,16,Monday,2017-04-17,14:00,2629,0,2629,2629,0,2629,,14
Leeds,Commercial Street at Barratts,2017,April,16,Monday,2017-04-17,15:00,1954,0,1954,1954,0,1954,,15
Leeds,Commercial Street at Barratts,2017,April,16,Monday,2017-04-17,16:00,2276,0,2276,2276,0,2276,,16
Leeds,Commercial Street at Barratts,2017,April,16,Monday,2017-04-17,17:00,1976,0,1976,1976,0,1976,,17
Leeds,Commercial Street at Barratts,2017,April,16,Monday,2017-04-17,18:00,1022,0,1022,1022,0,1022,,18
Leeds,Commercial Street at Barratts,2017,April,16,Monday,2017-04-17,19:00,459,0,459,459,0,459,,19
Leeds,Commercial Street at Barratts,2017,April,16,Monday,2017-04-17,20:00,298,0,298,298,0,298,,20
Leeds,Commercial Street at Barratts,2017,April,16,Monday,2017-04-17,21:00,250,0,250,250,0,250,,21
Leeds,Commercial Street at Barratts,2017,April,16,Monday,2017-04-17,22:00,150,0,150,150,0,150,,22
Leeds,Commercial Street at Barratts,2017,April,16,Monday,2017-04-17,23:00,31,0,31,31,0,31,,23
Leeds,Commercial Street at Barratts,2017,April,16,Tuesday,2017-04-18,00:00,0,0,0,0,0,0,,0
Leeds,Commercial Street at Barratts,2017,April,16,Tuesday,2017-04-18,01:00,0,0,0,0,0,0,,1
Leeds,Commercial Street at Barratts,2017,April,16,Tuesday,2017-04-18,02:00,0,0,0,0,0,0,,2
Leeds,Commercial Street at Barratts,2017,April,16,Tuesday,2017-04-18,03:00,0,0,0,0,0,0,,3
Leeds,Commercial Street at Barratts,2017,April,16,Tuesday,2017-04-18,04:00,0,0,0,0,0,0,,4
Leeds,Commercial Street at Barratts,2017,April,16,Tuesday,2017-04-18,05:00,0,0,0,0,0,0,,5
Leeds,Commercial Street at Barratts,2017,April,16,Tuesday,2017-04-18,06:00,48,0,48,48,0,48,,6
Leeds,Commercial Street at Barratts,2017,April,16,Tuesday,2017-04-18,07:00,277,0,277,277,0,277,,7
Leeds,Commercial Street at Barratts,2017,April,16,Tuesday,2017-04-18,08:00,717,0,717,717,0,717,,8
Leeds,Commercial Street at Barratts,2017,April,16,Tuesday,2017-04-18,09:00,669,0,669,669,0,669,,9
Leeds,Commercial Street at Barratts,2017,April,16,Tuesday,2017-04-18,10:00,870,0,870,870,0,870,,10
Leeds,Commercial Street at Barratts,2017,April,16,Tuesday,2017-04-18,11:00,1271,0,1271,1271,0,1271,,11
Leeds,Commercial Street at Barratts,2017,April,16,Tuesday,2017-04-18,12:00,2409,0,2409,2409,0,2409,,12
Leeds,Commercial Street at Barratts,2017,April,16,Tuesday,2017-04-18,13:00,2356,0,2356,2356,0,2356,,13
Leeds,Commercial Street at Barratts,2017,April,16,Tuesday,2017-04-18,14:00,1736,0,1736,1736,0,1736,,14
Leeds,Commercial Street at Barratts,2017,April,16,Tuesday,2017-04-18,15:00,1406,0,1406,1406,0,1406,,15
Leeds,Commercial Street at Barratts,2017,April,16,Tuesday,2017-04-18,16:00,1377,0,1377,1377,0,1377,,16
Leeds,Commercial Street at Barratts,2017,April,16,Tuesday,2017-04-18,17:00,1395,0,1395,1395,0,1395,,17
Leeds,Commercial Street at Barratts,2017,April,16,Tuesday,2017-04-18,18:00,1104,0,1104,1104,0,1104,,18
Leeds,Commercial Street at Barratts,2017,April,16,Tuesday,2017-04-18,19:00,318,0,318,318,0,318,,19
Leeds,Commercial Street at Barratts,2017,April,16,Tuesday,2017-04-18,20:00,178,0,178,178,0,178,,20
Leeds,Commercial Street at Barratts,2017,April,16,Tuesday,2017-04-18,21:00,113,0,113,113,0,113,,21
Leeds,Commercial Street at Barratts,2017,April,16,Tuesday,2017-04-18,22:00,32,0,32,32,0,32,,22
Leeds,Commercial Street at Barratts,2017,April,16,Tuesday,2017-04-18,23:00,49,0,49,49,0,49,,23
Leeds,Commercial Street at Barratts,2017,April,16,Wednesday,2017-04-19,00:00,0,0,0,0,0,0,,0
Leeds,Commercial Street at Barratts,2017,April,16,Wednesday,2017-04-19,01:00,0,0,0,0,0,0,,1
Leeds,Commercial Street at Barratts,2017,April,16,Wednesday,2017-04-19,02:00,0,0,0,0,0,0,,2
Leeds,Commercial Street at Barratts,2017,April,16,Wednesday,2017-04-19,03:00,5,0,5,5,0,5,,3
Leeds,Commercial Street at Barratts,2017,April,16,Wednesday,2017-04-19,04:00,0,0,0,0,0,0,,4
Leeds,Commercial Street at Barratts,2017,April,16,Wednesday,2017-04-19,05:00,0,0,0,0,0,0,,5
Leeds,Commercial Street at Barratts,2017,April,16,Wednesday,2017-04-19,06:00,78,0,78,78,0,78,,6
Leeds,Commercial Street at Barratts,2017,April,16,Wednesday,2017-04-19,07:00,252,0,252,252,0,252,,7
Leeds,Commercial Street at Barratts,2017,April,16,Wednesday,2017-04-19,08:00,703,0,703,703,0,703,,8
Leeds,Commercial Street at Barratts,2017,April,16,Wednesday,2017-04-19,09:00,769,0,769,769,0,769,,9
Leeds,Commercial Street at Barratts,2017,April,16,Wednesday,2017-04-19,10:00,1077,0,1077,1077,0,1077,,10
Leeds,Commercial Street at Barratts,2017,April,16,Wednesday,2017-04-19,11:00,1646,0,1646,1646,0,1646,,11
Leeds,Commercial Street at Barratts,2017,April,16,Wednesday,2017-04-19,12:00,3150,0,3150,3150,0,3150,,12
Leeds,Commercial Street at Barratts,2017,April,16,Wednesday,2017-04-19,13:00,3212,0,3212,3212,0,3212,,13
Leeds,Commercial Street at Barratts,2017,April,16,Wednesday,2017-04-19,14:00,2470,0,2470,2470,0,2470,,14
Leeds,Commercial Street at Barratts,2017,April,16,Wednesday,2017-04-19,15:00,2141,0,2141,2141,0,2141,,15
Leeds,Commercial Street at Barratts,2017,April,16,Wednesday,2017-04-19,16:00,2091,0,2091,2091,0,2091,,16
Leeds,Commercial Street at Barratts,2017,April,16,Wednesday,2017-04-19,17:00,1649,0,1649,1649,0,1649,,17
Leeds,Commercial Street at Barratts,2017,April,16,Wednesday,2017-04-19,18:00,798,0,798,798,0,798,,18
Leeds,Commercial Street at Barratts,2017,April,16,Wednesday,2017-04-19,19:00,440,0,440,440,0,440,,19
Leeds,Commercial Street at Barratts,2017,April,16,Wednesday,2017-04-19,20:00,300,0,300,300,0,300,,20
Leeds,Commercial Street at Barratts,2017,April,16,Wednesday,2017-04-19,21:00,214,0,214,214,0,214,,21
Leeds,Commercial Street at Barratts,2017,April,16,Wednesday,2017-04-19,22:00,111,0,111,111,0,111,,22
Leeds,Commercial Street at Barratts,2017,April,16,Wednesday,2017-04-19,23:00,37,0,37,37,0,37,,23
Leeds,Commercial Street at Barratts,2017,April,16,Thursday,2017-04-20,00:00,0,0,0,0,0,0,,0
Leeds,Commercial Street at Barratts,2017,April,16,Thursday,2017-04-20,01:00,0,0,0,0,0,0,,1
Leeds,Commercial Street at Barratts,2017,April,16,Thursday,2017-04-20,02:00,0,0,0,0,0,0,,2
Leeds,Commercial Street at Barratts,2017,April,16,Thursday,2017-04-20,03:00,0,0,0,0,0,0,,3
Leeds,Commercial Street at Barratts,2017,April,16,Thursday,2017-04-20,04:00,0,0,0,0,0,0,,4
Leeds,Commercial Street at Barratts,2017,April,16,Thursday,2017-04-20,05:00,83,0,83,83,0,83,,5
Leeds,Commercial Street at Barratts,2017,April,16,Thursday,2017-04-20,06:00,83,0,83,83,0,83,,6
Leeds,Commercial Street at Barratts,2017,April,16,Thursday,2017-04-20,07:00,287,0,287,287,0,287,,7
Leeds,Commercial Street at Barratts,2017,April,16,Thursday,2017-04-20,08:00,799,0,799,799,0,799,,8
Leeds,Commercial Street at Barratts,2017,April,16,Thursday,2017-04-20,09:00,827,0,827,827,0,827,,9
Leeds,Commercial Street at Barratts,2017,April,16,Thursday,2017-04-20,10:00,1281,0,1281,1281,0,1281,,10
Leeds,Commercial Street at Barratts,2017,April,16,Thursday,2017-04-20,11:00,1813,0,1813,1813,0,1813,,11
Leeds,Commercial Street at Barratts,2017,April,16,Thursday,2017-04-20,12:00,3190,0,3190,3190,0,3190,,12
Leeds,Commercial Street at Barratts,2017,April,16,Thursday,2017-04-20,13:00,3175,0,3175,3175,0,3175,,13
Leeds,Commercial Street at Barratts,2017,April,16,Thursday,2017-04-20,14:00,2309,0,2309,2309,0,2309,,14
Leeds,Commercial Street at Barratts,2017,April,16,Thursday,2017-04-20,15:00,2185,0,2185,2185,0,2185,,15
Leeds,Commercial Street at Barratts,2017,April,16,Thursday,2017-04-20,16:00,2298,0,2298,2298,0,2298,,16
Leeds,Commercial Street at Barratts,2017,April,16,Thursday,2017-04-20,17:00,1792,0,1792,1792,0,1792,,17
Leeds,Commercial Street at Barratts,2017,April,16,Thursday,2017-04-20,18:00,1106,0,1106,1106,0,1106,,18
Leeds,Commercial Street at Barratts,2017,April,16,Thursday,2017-04-20,19:00,481,0,481,481,0,481,,19
Leeds,Commercial Street at Barratts,2017,April,16,Thursday,2017-04-20,20:00,311,0,311,311,0,311,,20
Leeds,Commercial Street at Barratts,2017,April,16,Thursday,2017-04-20,21:00,181,0,181,181,0,181,,21
Leeds,Commercial Street at Barratts,2017,April,16,Thursday,2017-04-20,22:00,151,0,151,151,0,151,,22
Leeds,Commercial Street at Barratts,2017,April,16,Thursday,2017-04-20,23:00,70,0,70,70,0,70,,23
Leeds,Commercial Street at Barratts,2017,April,16,Friday,2017-04-21,00:00,11,0,11,11,0,11,,0
Leeds,Commercial Street at Barratts,2017,April,16,Friday,2017-04-21,01:00,1,0,1,1,0,1,,1
Leeds,Commercial Street at Barratts,2017,April,16,Friday,2017-04-21,02:00,0,0,0,0,0,0,,2
Leeds,Commercial Street at Barratts,2017,April,16,Friday,2017-04-21,03:00,1,0,1,1,0,1,,3
Leeds,Commercial Street at Barratts,2017,April,16,Friday,2017-04-21,04:00,0,0,0,0,0,0,,4
Leeds,Commercial Street at Barratts,2017,April,16,Friday,2017-04-21,05:00,0,0,0,0,0,0,,5
Leeds,Commercial Street at Barratts,2017,April,16,Friday,2017-04-21,06:00,14,0,14,14,0,14,,6
Leeds,Commercial Street at Barratts,2017,April,16,Friday,2017-04-21,07:00,104,0,104,104,0,104,,7
Leeds,Commercial Street at Barratts,2017,April,16,Friday,2017-04-21,08:00,306,0,306,306,0,306,,8
Leeds,Commercial Street at Barratts,2017,April,16,Friday,2017-04-21,09:00,432,0,432,432,0,432,,9
Leeds,Commercial Street at Barratts,2017,April,16,Friday,2017-04-21,10:00,601,0,601,601,0,601,,10
Leeds,Commercial Street at Barratts,2017,April,16,Friday,2017-04-21,11:00,861,0,861,861,0,861,,11
Leeds,Commercial Street at Barratts,2017,April,16,Friday,2017-04-21,12:00,1457,0,1457,1457,0,1457,,12
Leeds,Commercial Street at Barratts,2017,April,16,Friday,2017-04-21,13:00,1381,0,1381,1381,0,1381,,13
Leeds,Commercial Street at Barratts,2017,April,16,Friday,2017-04-21,14:00,1213,0,1213,1213,0,1213,,14
Leeds,Commercial Street at Barratts,2017,April,16,Friday,2017-04-21,15:00,1087,0,1087,1087,0,1087,,15
Leeds,Commercial Street at Barratts,2017,April,16,Friday,2017-04-21,16:00,1070,0,1070,1070,0,1070,,16
Leeds,Commercial Street at Barratts,2017,April,16,Friday,2017-04-21,17:00,916,0,916,916,0,916,,17
Leeds,Commercial Street at Barratts,2017,April,16,Friday,2017-04-21,18:00,433,0,433,433,0,433,,18
Leeds,Commercial Street at Barratts,2017,April,16,Friday,2017-04-21,19:00,223,0,223,223,0,223,,19
Leeds,Commercial Street at Barratts,2017,April,16,Friday,2017-04-21,20:00,152,0,152,152,0,152,,20
Leeds,Commercial Street at Barratts,2017,April,16,Friday,2017-04-21,21:00,132,0,132,132,0,132,,21
Leeds,Commercial Street at Barratts,2017,April,16,Friday,2017-04-21,22:00,95,0,95,95,0,95,,22
Leeds,Commercial Street at Barratts,2017,April,16,Friday,2017-04-21,23:00,83,0,83,83,0,83,,23
Leeds,Commercial Street at Barratts,2017,April,16,Saturday,2017-04-22,00:00,111,0,111,111,0,111,,0
Leeds,Commercial Street at Barratts,2017,April,16,Saturday,2017-04-22,01:00,30,0,30,30,0,30,,1
Leeds,Commercial Street at Barratts,2017,April,16,Saturday,2017-04-22,02:00,1,0,1,1,0,1,,2
Leeds,Commercial Street at Barratts,2017,April,16,Saturday,2017-04-22,03:00,1,0,1,1,0,1,,3
Leeds,Commercial Street at Barratts,2017,April,16,Saturday,2017-04-22,04:00,0,0,0,0,0,0,,4
Leeds,Commercial Street at Barratts,2017,April,16,Saturday,2017-04-22,05:00,0,0,0,0,0,0,,5
Leeds,Commercial Street at Barratts,2017,April,16,Saturday,2017-04-22,06:00,1,0,1,1,0,1,,6
Leeds,Commercial Street at Barratts,2017,April,16,Saturday,2017-04-22,07:00,39,0,39,39,0,39,,7
Leeds,Commercial Street at Barratts,2017,April,16,Saturday,2017-04-22,08:00,216,0,216,216,0,216,,8
Leeds,Commercial Street at Barratts,2017,April,16,Saturday,2017-04-22,09:00,681,0,681,681,0,681,,9
Leeds,Commercial Street at Barratts,2017,April,16,Saturday,2017-04-22,10:00,1443,0,1443,1443,0,1443,,10
Leeds,Commercial Street at Barratts,2017,April,16,Saturday,2017-04-22,11:00,2362,0,2362,2362,0,2362,,11
Leeds,Commercial Street at Barratts,2017,April,16,Saturday,2017-04-22,12:00,3279,0,3279,3279,0,3279,,12
Leeds,Commercial Street at Barratts,2017,April,16,Saturday,2017-04-22,13:00,3499,0,3499,3499,0,3499,,13
Leeds,Commercial Street at Barratts,2017,April,16,Saturday,2017-04-22,14:00,3513,0,3513,3513,0,3513,,14
Leeds,Commercial Street at Barratts,2017,April,16,Saturday,2017-04-22,15:00,3574,0,3574,3574,0,3574,,15
Leeds,Commercial Street at Barratts,2017,April,16,Saturday,2017-04-22,16:00,2683,0,2683,2683,0,2683,,16
Leeds,Commercial Street at Barratts,2017,April,16,Saturday,2017-04-22,17:00,1662,0,1662,1662,0,1662,,17
Leeds,Commercial Street at Barratts,2017,April,16,Saturday,2017-04-22,18:00,747,0,747,747,0,747,,18
Leeds,Commercial Street at Barratts,2017,April,16,Saturday,2017-04-22,19:00,427,0,427,427,0,427,,19
Leeds,Commercial Street at Barratts,2017,April,16,Saturday,2017-04-22,20:00,300,0,300,300,0,300,,20
Leeds,Commercial Street at Barratts,2017,April,16,Saturday,2017-04-22,21:00,207,0,207,207,0,207,,21
Leeds,Commercial Street at Barratts,2017,April,16,Saturday,2017-04-22,22:00,177,0,177,177,0,177,,22
Leeds,Commercial Street at Barratts,2017,April,16,Saturday,2017-04-22,23:00,232,0,232,232,0,232,,23
Leeds,Commercial Street at Barratts,2017,April,16,Sunday,2017-04-23,00:00,222,0,222,222,0,222,,0
Leeds,Commercial Street at Barratts,2017,April,16,Sunday,2017-04-23,01:00,90,0,90,90,0,90,,1
Leeds,Commercial Street at Barratts,2017,April,16,Sunday,2017-04-23,02:00,51,0,51,51,0,51,,2
Leeds,Commercial Street at Barratts,2017,April,16,Sunday,2017-04-23,03:00,35,0,35,35,0,35,,3
Leeds,Commercial Street at Barratts,2017,April,16,Sunday,2017-04-23,04:00,0,0,0,0,0,0,,4
Leeds,Commercial Street at Barratts,2017,April,16,Sunday,2017-04-23,05:00,0,0,0,0,0,0,,5
Leeds,Commercial Street at Barratts,2017,April,16,Sunday,2017-04-23,06:00,0,0,0,0,0,0,,6
Leeds,Commercial Street at Barratts,2017,April,16,Sunday,2017-04-23,07:00,6,0,6,6,0,6,,7
Leeds,Commercial Street at Barratts,2017,April,16,Sunday,2017-04-23,08:00,6,0,6,6,0,6,,8
Leeds,Commercial Street at Barratts,2017,April,16,Sunday,2017-04-23,09:00,60,0,60,60,0,60,,9
Leeds,Commercial Street at Barratts,2017,April,16,Sunday,2017-04-23,10:00,282,0,282,282,0,282,,10
Leeds,Commercial Street at Barratts,2017,April,16,Sunday,2017-04-23,11:00,776,0,776,776,0,776,,11
Leeds,Commercial Street at Barratts,2017,April,16,Sunday,2017-04-23,12:00,1365,0,1365,1365,0,1365,,12
Leeds,Commercial Street at Barratts,2017,April,16,Sunday,2017-04-23,13:00,1739,0,1739,1739,0,1739,,13
