Site,LocationName,BRCYear,BRCMonthName,BRCWeekNum,DayName,Date,Hour,InCount,OutCount,ReportCount,FactoredInCount,FactoredOutCount,FactoredReportCount
Leeds,"Briggate at McDonalds	",2017,September,39,Thursday,28-Sep-17,,15098,15567,15098,15098,15567,15098
Leeds,Commercial Street at Barratts,2017,September,39,Thursday,28-Sep-17,,18826,0,18826,18826,0,18826
Leeds,Commercial Street at Sharps,2017,September,39,Thursday,28-Sep-17,,27821,0,27821,27821,0,27821
Leeds,"Dortmund Square	",2017,September,39,Thursday,28-Sep-17,,26984,0,26984,26984,0,26984
Leeds,Headrow,2017,September,39,Thursday,28-Sep-17,,20975,0,20975,20975,0,20975
Leeds,Albion Street North,2017,September,39,Friday,29-Sep-17,,33034,0,33034,33034,0,33034
Leeds,Albion Street South,2017,September,39,Friday,29-Sep-17,,24186,0,24186,24186,0,24186
Leeds,Briggate,2017,September,39,Friday,29-Sep-17,,46242,0,46242,46242,0,46242
Leeds,"Briggate at McDonalds	",2017,September,39,Friday,29-Sep-17,,16533,17897,16533,16533,17897,16533
Leeds,Commercial Street at Barratts,2017,September,39,Friday,29-Sep-17,,20950,0,20950,20950,0,20950
Leeds,Commercial Street at Sharps,2017,September,39,Friday,29-Sep-17,,30103,0,30103,30103,0,30103
Leeds,"Dortmund Square	",2017,September,39,Friday,29-Sep-17,,26215,0,26215,26215,0,26215
Leeds,Headrow,2017,September,39,Friday,29-Sep-17,,22063,0,22063,22063,0,22063
Leeds,Albion Street North,2017,September,39,Saturday,30-Sep-17,,38858,0,38858,38858,0,38858
Leeds,Albion Street South,2017,September,39,Saturday,30-Sep-17,,26058,0,26058,26058,0,26058
Leeds,Briggate,2017,September,39,Saturday,30-Sep-17,,62050,0,62050,62050,0,62050
Leeds,"Briggate at McDonalds	",2017,September,39,Saturday,30-Sep-17,,19646,21914,19646,19646,21914,19646
Leeds,Commercial Street at Barratts,2017,September,39,Saturday,30-Sep-17,,29064,0,29064,29064,0,29064
